"nom","prénom","groupe","rattachement_parti","sexe","département","id_nosdeputes","url_institution"
"Duby-Muller","Virginie","Les Républicains","Les Républicains","F","Haute-Savoie","virginie-duby-muller","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608826"
"Dufeu Schubert","Audrey","La République en Marche","En marche !","F","Loire-Atlantique","audrey-dufeu-schubert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720046"
"Dufrègne","Jean-Paul","Gauche démocrate et républicaine","Parti communiste Français","H","Allier","jean-paul-dufregne","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718720"
"Dumas","Françoise","La République en Marche","En marche !","F","Gard","francoise-dumas","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606202"
"Dumas","Frédérique","La République en Marche","En marche !","F","Hauts-de-Seine","frederique-dumas","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721194"
"Dumont","Laurence","Nouvelle Gauche","Parti socialiste","F","Calvados","laurence-dumont","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1198"
"Dumont","Pierre-Henri","Les Républicains","Les Républicains","H","Pas-de-Calais","pierre-henri-dumont","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720684"
"Dunoyer","Philippe","UDI, Agir et Indépendants","Calédonie Ensemble","H","Nouvelle-Calédonie","philippe-dunoyer","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721094"
"Dupont","Stella","La République en Marche","En marche !","F","Maine-et-Loire","stella-dupont","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA643175"
"Dupont-Aignan","Nicolas","Non inscrit","Debout la France","H","Essonne","nicolas-dupont-aignan","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1206"
"Dussopt","Olivier","Nouvelle Gauche","Parti socialiste","H","Ardèche","olivier-dussopt","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA330357"
"Duvergé","Bruno","Mouvement Démocrate et apparentés","Mouvement Démocrate","H","Pas-de-Calais","bruno-duverge","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720652"
"El Guerrab","M'jid","Non inscrit","Parti radical de gauche","H","Français établis hors de France","m-jid-el-guerrab","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720996"
"El Haïry","Sarah","Mouvement Démocrate et apparentés","Mouvement Démocrate","F","Loire-Atlantique","sarah-el-hairy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720002"
"Eliaou","Jean-François","La République en Marche","En marche !","H","Hérault","jean-francois-eliaou","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719692"
"Elimas","Nathalie","Mouvement Démocrate et apparentés","Mouvement Démocrate","F","Val-d'Oise","nathalie-elimas","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720924"
"Errante","Sophie","La République en Marche","En marche !","F","Loire-Atlantique","sophie-errante","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607193"
"Essayan","Nadia","Mouvement Démocrate et apparentés","Mouvement Démocrate","F","Cher","nadia-essayan","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719044"
"Euzet","Christophe","La République en Marche","En marche !","H","Hérault","christophe-euzet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719616"
"Evrard","José","Non inscrit","Non rattaché(s)","H","Pas-de-Calais","jose-evrard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720664"
"Fabre","Catherine","La République en Marche","En marche !","F","Gironde","catherine-fabre","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719570"
"Fajgeles","Élise","La République en Marche","En marche !","F","Paris","elise-fajgeles","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721564"
"Falorni","Olivier","Non inscrit","Parti radical de gauche","H","Charente-Maritime","olivier-falorni","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605694"
"Fanget","Michel","Mouvement Démocrate et apparentés","Mouvement Démocrate","H","Puy-de-Dôme","michel-fanget","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1276"
"Fasquelle","Daniel","Les Républicains","Les Républicains","H","Pas-de-Calais","daniel-fasquelle","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA334149"
"Faucillon","Elsa","Gauche démocrate et républicaine","Parti communiste Français","F","Hauts-de-Seine","elsa-faucillon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721896"
"Faure","Olivier","Nouvelle Gauche","Parti socialiste","H","Seine-et-Marne","olivier-faure","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609332"
"Faure-Muntian","Valéria","La République en Marche","En marche !","F","Loire","valeria-faure-muntian","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719960"
"Fauvergue","Jean-Michel","La République en Marche","En marche !","H","Seine-et-Marne","jean-michel-fauvergue","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721702"
"Favennec Becot","Yannick","UDI, Agir et Indépendants","Union des démocrates, radicaux et libéraux","H","Mayenne","yannick-favennec-becot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267042"
"Ferrand","Richard","La République en Marche","En marche !","H","Finistère","richard-ferrand","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606171"
"Ferrara","Jean-Jacques","Les Républicains","Les Républicains","H","Corse-du-Sud","jean-jacques-ferrara","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA643103"
"Fesneau","Marc","Mouvement Démocrate et apparentés","Mouvement Démocrate","H","Loir-et-Cher","marc-fesneau","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719938"
"Fiat","Caroline","La France insoumise","La France Insoumise","F","Meurthe-et-Moselle","caroline-fiat","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720286"
"Fiévet","Jean-Marie","La République en Marche","En marche !","H","Deux-Sèvres","jean-marie-fievet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722134"
"Firmin Le Bodo","Agnès","UDI, Agir et Indépendants","Union des démocrates, radicaux et libéraux","F","Seine-Maritime","agnes-firmin-le-bodo","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267780"
"Florennes","Isabelle","Mouvement Démocrate et apparentés","Mouvement Démocrate","F","Hauts-de-Seine","isabelle-florennes","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721742"
"Folliot","Philippe","La République en Marche","En marche !","H","Tarn","philippe-folliot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267673"
"Fontaine-Domeizel","Emmanuelle","La République en Marche","En marche !","F","Alpes-de-Haute-Provence","emmanuelle-fontaine-domeizel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718706"
"Fontenel-Personne","Pascale","La République en Marche","En marche !","F","Sarthe","pascale-fontenel-personne","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721384"
"Forissier","Nicolas","Les Républicains","Les Républicains","H","Indre","nicolas-forissier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1327"
"Forteza","Paula","La République en Marche","En marche !","F","Français établis hors de France","paula-forteza","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721142"
"Freschi","Alexandre","La République en Marche","En marche !","H","Lot-et-Garonne","alexandre-freschi","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720030"
"Fuchs","Bruno","Mouvement Démocrate et apparentés","Mouvement Démocrate","H","Haut-Rhin","bruno-fuchs","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722284"
"Fugit","Jean-Luc","La République en Marche","En marche !","H","Rhône","jean-luc-fugit","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722366"
"Furst","Laurent","Les Républicains","Les Républicains","H","Bas-Rhin","laurent-furst","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA266774"
"Gaillard","Olivier","La République en Marche","En marche !","H","Gard","olivier-gaillard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719480"
"Gaillot","Albane","La République en Marche","En marche !","F","Val-de-Marne","albane-gaillot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721246"
"Galbadon","Grégory","La République en Marche","En marche !","H","Manche","gregory-galbadon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720198"
"Gallerneau","Patricia","Mouvement Démocrate et apparentés","Mouvement Démocrate","F","Vendée","patricia-gallerneau","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721992"
"de Ganay","Claude","Les Républicains","Les Républicains","H","Loiret","claude-de-ganay","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267735"
"Garcia","Laurent","Mouvement Démocrate et apparentés","Mouvement Démocrate","H","Meurthe-et-Moselle","laurent-garcia","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720178"
"Garot","Guillaume","Nouvelle Gauche","Parti socialiste","H","Mayenne","guillaume-garot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA333285"
"Gassilloud","Thomas","La République en Marche","En marche !","H","Rhône","thomas-gassilloud","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722358"
"Gaultier","Jean-Jacques","Les Républicains","Les Républicains","H","Vosges","jean-jacques-gaultier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267324"
"Gauvain","Raphaël","La République en Marche","En marche !","H","Saône-et-Loire","raphael-gauvain","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721364"
"Gayte","Laurence","La République en Marche","En marche !","F","Pyrénées-Orientales","laurence-gayte","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720806"
"Genetet","Anne","La République en Marche","En marche !","F","Français établis hors de France","anne-genetet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721024"
"Genevard","Annie","Les Républicains","Les Républicains","F","Doubs","annie-genevard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605991"
"Gérard","Raphaël","La République en Marche","En marche !","H","Charente-Maritime","raphael-gerard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719108"
"Gipson","Séverine","La République en Marche","En marche !","F","Eure","severine-gipson","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719326"
"Girardin","Éric","La République en Marche","En marche !","H","Marne","eric-girardin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720222"
"Giraud","Joël","La République en Marche","En marche !","H","Hautes-Alpes","joel-giraud","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267336"
"Givernet","Olga","La République en Marche","En marche !","F","Ain","olga-givernet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718674"
"Goasguen","Claude","Les Républicains","Les Républicains","H","Paris","claude-goasguen","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1498"
"Gomès","Philippe","UDI, Agir et Indépendants","Calédonie Ensemble","H","Nouvelle-Calédonie","philippe-gomes","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610775"
"Gomez-Bassac","Valérie","La République en Marche","En marche !","F","Var","valerie-gomez-bassac","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721784"
"Gosselin","Philippe","Les Républicains","Les Républicains","H","Manche","philippe-gosselin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA266797"
"Gouffier-Cha","Guillaume","La République en Marche","En marche !","H","Val-de-Marne","guillaume-gouffier-cha","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721296"
"Goulet","Perrine","La République en Marche","En marche !","F","Nièvre","perrine-goulet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720560"
"Gouttefarde","Fabien","La République en Marche","En marche !","H","Eure","fabien-gouttefarde","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719330"
"Grandjean","Carole","La République en Marche","En marche !","F","Meurthe-et-Moselle","carole-grandjean","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720170"
"Granjus","Florence","La République en Marche","En marche !","F","Yvelines","florence-granjus","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722062"
"Grau","Romain","La République en Marche","En marche !","H","Pyrénées-Orientales","romain-grau","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720790"
"Gregoire","Olivia","La République en Marche","En marche !","F","Paris","olivia-gregoire","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721764"
"Grelier","Jean-Carles","Les Républicains","Les Républicains","H","Sarthe","jean-carles-grelier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267318"
"Guerel","Émilie","La République en Marche","En marche !","F","Var","emilie-guerel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721792"
"Guerini","Stanislas","La République en Marche","En marche !","H","Paris","stanislas-guerini","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721498"
"Guévenoux","Marie","La République en Marche","En marche !","F","Essonne","marie-guevenoux","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721880"
"Guion-Firmin","Claire","Les Républicains","Les Républicains","F","Saint-Barthélemy et Saint-Martin","claire-guion-firmin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721126"
"Habib","David","Nouvelle Gauche","Parti socialiste","H","Pyrénées-Atlantiques","david-habib","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1592"
"Habib","Meyer","UDI, Agir et Indépendants","Union des démocrates, radicaux et libéraux","H","Français établis hors de France","meyer-habib","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA695100"
"Hai","Nadia","La République en Marche","En marche !","F","Yvelines","nadia-hai","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722054"
"Hammerer","Véronique","La République en Marche","En marche !","F","Gironde","veronique-hammerer","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719652"
"Hammouche","Brahim","Mouvement Démocrate et apparentés","Mouvement Démocrate","H","Moselle","brahim-hammouche","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720326"
"Haury","Yannick","La République en Marche","En marche !","H","Loire-Atlantique","yannick-haury","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720054"
"Hennion","Christine","La République en Marche","En marche !","F","Hauts-de-Seine","christine-hennion","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722094"
"Henriet","Pierre","La République en Marche","En marche !","H","Vendée","pierre-henriet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722070"
"Herbillon","Michel","Les Républicains","Les Républicains","H","Val-de-Marne","michel-herbillon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1630"
"Hérin","Danièle","La République en Marche","En marche !","F","Aude","daniele-herin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718794"
"Herth","Antoine","UDI, Agir et Indépendants","Union des démocrates, radicaux et libéraux","H","Bas-Rhin","antoine-herth","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267355"
"Hetzel","Patrick","Les Républicains","Les Républicains","H","Bas-Rhin","patrick-hetzel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608416"
"Holroyd","Alexandre","La République en Marche","En marche !","H","Français établis hors de France","alexandre-holroyd","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721150"
"Houbron","Dimitri","La République en Marche","En marche !","H","Nord","dimitri-houbron","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720454"
"Houlié","Sacha","La République en Marche","En marche !","H","Vienne","sacha-houlie","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722150"
"Huppé","Philippe","La République en Marche","En marche !","H","Hérault","philippe-huppe","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719700"
"Hutin","Christian","Nouvelle Gauche","Parti socialiste","H","Nord","christian-hutin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA333818"
"Huyghe","Sébastien","Les Républicains","Les Républicains","H","Nord","sebastien-huyghe","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267200"
"Iborra","Monique","La République en Marche","En marche !","F","Haute-Garonne","monique-iborra","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA331835"
"Isaac-Sibille","Cyrille","Mouvement Démocrate et apparentés","Mouvement Démocrate","H","Rhône","cyrille-isaac-sibille","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722374"
"Jacob","Christian","Les Républicains","Les Républicains","H","Seine-et-Marne","christian-jacob","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1695"
"Jacques","Jean-Michel","La République en Marche","En marche !","H","Morbihan","jean-michel-jacques","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720354"
"Jacquier-Laforge","Élodie","Mouvement Démocrate et apparentés","Mouvement Démocrate","F","Isère","elodie-jacquier-laforge","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719874"
"Janvier","Caroline","La République en Marche","En marche !","F","Loiret","caroline-janvier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720074"
"Jégo","Yves","UDI, Agir et Indépendants","Union des démocrates, radicaux et libéraux","H","Seine-et-Marne","yves-jego","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267801"
"Jerretie","Christophe","La République en Marche","En marche !","H","Corrèze","christophe-jerretie","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719060"
"Jolivet","François","La République en Marche","En marche !","H","Indre","francois-jolivet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719778"
"Joncour","Bruno","Mouvement Démocrate et apparentés","Mouvement Démocrate","H","Côtes-d'Armor","bruno-joncour","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719210"
"Josso","Sandrine","La République en Marche","En marche !","F","Loire-Atlantique","sandrine-josso","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720038"
"Juanico","Régis","Nouvelle Gauche","Parti socialiste","H","Loire","regis-juanico","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA332614"
"Julien-Laferriere","Hubert","La République en Marche","En marche !","H","Rhône","hubert-julien-laferriere","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722344"
"Jumel","Sébastien","Gauche démocrate et républicaine","Parti communiste Français","H","Seine-Maritime","sebastien-jumel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722202"
"Kamardine","Mansour","Les Républicains","Les Républicains","H","Mayotte","mansour-kamardine","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267901"
"Kamowski","Catherine","La République en Marche","En marche !","F","Isère","catherine-kamowski","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719994"
"Karamanli","Marietta","Nouvelle Gauche","Parti socialiste","F","Sarthe","marietta-karamanli","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA335054"
"Kasbarian","Guillaume","La République en Marche","En marche !","H","Eure-et-Loir","guillaume-kasbarian","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719372"
"Kerbarh","Stéphanie","La République en Marche","En marche !","F","Seine-Maritime","stephanie-kerbarh","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721514"
"Kerlogot","Yannick","La République en Marche","En marche !","H","Côtes-d'Armor","yannick-kerlogot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719230"
"Kervran","Loïc","La République en Marche","En marche !","H","Cher","loic-kervran","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719052"
"Khattabi","Fadila","La République en Marche","En marche !","F","Côte-d'Or","fadila-khattabi","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719186"
"Khedher","Anissa","La République en Marche","En marche !","F","Rhône","anissa-khedher","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722300"
"Kokouendo","Rodrigue","La République en Marche","En marche !","H","Seine-et-Marne","rodrigue-kokouendo","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721644"
"Krabal","Jacques","La République en Marche","En marche !","H","Aisne","jacques-krabal","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605084"
"Krimi","Sonia","La République en Marche","En marche !","F","Manche","sonia-krimi","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720202"
"Kuric","Aina","La République en Marche","En marche !","F","Marne","aina-kuric","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720214"
"Kuster","Brigitte","Les Républicains","Les Républicains","F","Paris","brigitte-kuster","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721506"
"Laabid","Mustapha","La République en Marche","En marche !","H","Ille-et-Vilaine","mustapha-laabid","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719842"
"Labaronne","Daniel","La République en Marche","En marche !","H","Indre-et-Loire","daniel-labaronne","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719798"
"Lachaud","Bastien","La France insoumise","La France Insoumise","H","Seine-Saint-Denis","bastien-lachaud","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720846"
"Lacroute","Valérie","Les Républicains","Les Républicains","F","Seine-et-Marne","valerie-lacroute","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609245"
"Lagarde","Jean-Christophe","UDI, Agir et Indépendants","Union des démocrates, radicaux et libéraux","H","Seine-Saint-Denis","jean-christophe-lagarde","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA268019"
"Lagleize","Jean-Luc","Mouvement Démocrate et apparentés","Mouvement Démocrate","H","Haute-Garonne","jean-luc-lagleize","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719504"
"Lainé","Fabien","Mouvement Démocrate et apparentés","Mouvement Démocrate","H","Landes","fabien-laine","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719918"
"Lakrafi","Amal-Amélia","La République en Marche","En marche !","F","Français établis hors de France","amal-amelia-lakrafi","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721004"
"Lambert","Jérôme","Nouvelle Gauche","Parti socialiste","H","Charente","jerome-lambert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1809"
"Lambert","François-Michel","La République en Marche","Parti radical de gauche","H","Bouches-du-Rhône","francois-michel-lambert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605518"
"Lang","Anne-Christine","La République en Marche","En marche !","F","Paris","anne-christine-lang","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA643205"
"Laqhila","Mohamed","Mouvement Démocrate et apparentés","Mouvement Démocrate","H","Bouches-du-Rhône","mohamed-laqhila","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718978"
"de La Raudière","Laure","UDI, Agir et Indépendants","Union des démocrates, radicaux et libéraux","F","Eure-et-Loir","laure-de-la-raudiere","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA331567"
"Lardet","Frédérique","La République en Marche","En marche !","F","Haute-Savoie","frederique-lardet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721434"
"Larive","Michel","La France insoumise","La France Insoumise","H","Ariège","michel-larive","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718868"
"Larrivé","Guillaume","Les Républicains","Les Républicains","H","Yonne","guillaume-larrive","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267785"
"Larsonneur","Jean-Charles","La République en Marche","En marche !","H","Finistère","jean-charles-larsonneur","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719396"
"Lassalle","Jean","Non inscrit","Régions et peuples solidaires","H","Pyrénées-Atlantiques","jean-lassalle","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1838"
"Lasserre-David","Florence","Mouvement Démocrate et apparentés","Mouvement Démocrate","F","Pyrénées-Atlantiques","florence-lasserre-david","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720764"
"Latombe","Philippe","Mouvement Démocrate et apparentés","Mouvement Démocrate","H","Vendée","philippe-latombe","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721984"
"Lauzzana","Michel","La République en Marche","En marche !","H","Lot-et-Garonne","michel-lauzzana","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720022"
"de Lavergne","Célia","La République en Marche","En marche !","F","Drôme","celia-de-lavergne","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719310"
"Lazaar","Fiona","La République en Marche","En marche !","F","Val-d'Oise","fiona-lazaar","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720916"
"Lebec","Marie","La République en Marche","En marche !","F","Yvelines","marie-lebec","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721852"
"Le Bohec","Gaël","La République en Marche","En marche !","H","Ille-et-Vilaine","gael-le-bohec","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719728"
"Leclabart","Jean-Claude","La République en Marche","En marche !","H","Somme","jean-claude-leclabart","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722228"
"Leclerc","Sébastien","Les Républicains","Les Républicains","H","Calvados","sebastien-leclerc","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA340853"
"Lecocq","Charlotte","La République en Marche","En marche !","F","Nord","charlotte-lecocq","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720480"
"Lecoq","Jean-Paul","Gauche démocrate et républicaine","Parti communiste Français","H","Seine-Maritime","jean-paul-lecoq","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA335612"
"Ledoux","Vincent","UDI, Agir et Indépendants","Union des démocrates, radicaux et libéraux","H","Nord","vincent-ledoux","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA712014"
"Le Feur","Sandrine","La République en Marche","En marche !","F","Finistère","sandrine-le-feur","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719412"
"Le Foll","Stéphane","Nouvelle Gauche","Parti socialiste","H","Sarthe","stephane-le-foll","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA588886"
"Le Fur","Marc","Les Républicains","Les Républicains","H","Côtes-d'Armor","marc-le-fur","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1874"
"Le Gac","Didier","La République en Marche","En marche !","H","Finistère","didier-le-gac","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719404"
"Le Gendre","Gilles","La République en Marche","En marche !","H","Paris","gilles-le-gendre","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721466"
"Le Grip","Constance","Les Républicains","Les Républicains","F","Hauts-de-Seine","constance-le-grip","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA345722"
"Leguille-Balloy","Martine","La République en Marche","En marche !","F","Vendée","martine-leguille-balloy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722008"
"Lejeune","Christophe","La République en Marche","En marche !","H","Haute-Saône","christophe-lejeune","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722320"
"Le Meur","Annaïg","La République en Marche","En marche !","F","Finistère","annaig-le-meur","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719388"
"Lenne","Marion","La République en Marche","En marche !","F","Haute-Savoie","marion-lenne","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721450"
"Le Peih","Nicole","La République en Marche","En marche !","F","Morbihan","nicole-le-peih","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720342"
"Le Pen","Marine","Non inscrit","Front National","F","Pas-de-Calais","marine-le-pen","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720614"
"Leroy","Maurice","UDI, Agir et Indépendants","Union des démocrates, radicaux et libéraux","H","Loir-et-Cher","maurice-leroy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1960"
"Lescure","Roland","La République en Marche","En marche !","H","Français établis hors de France","roland-lescure","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721134"
