"nom","prénom","groupe","rattachement_parti","sexe","département","id_nosdeputes","url_institution"
"M. Michel Delpon","Michel","La République en Marche","En marche !","H","Dordogne","michel-delpon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719258"
"M. Stéphane Demilly","Stéphane","Union des démocrates, radicaux et libéraux","Non rattaché","H","Somme","stephane-demilly","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267241"
"M. Nicolas Démoulin","Nicolas","La République en Marche","En marche !","H","Hérault","nicolas-demoulin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719830"
"Mme Marguerite Deprez-Audebert","Marguerite","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","F","Pas-de-Calais","marguerite-deprez-audebert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720598"
"Mme Béatrice Descamps","Béatrice","UDI et Indépendants","Union des démocrates, radicaux et libéraux","F","Nord","beatrice-descamps","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720696"
"M. Vincent Descoeur","Vincent","Les Républicains","Les Républicains","H","Cantal","vincent-descoeur","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA330909"
"M. Frédéric Descrozaille","Frédéric","La République en Marche","En marche !","H","Val-de-Marne","frederic-descrozaille","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720862"
"Mme Jennifer De Temmerman","Jennifer","Libertés et Territoires","Régions et peuples solidaires","F","Nord","jennifer-de-temmerman","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720538"
"M. Pierre Dharréville","Pierre","Gauche démocrate et républicaine","Parti communiste Français","H","Bouches-du-Rhône","pierre-dharreville","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718926"
"M. Éric Diard","Éric","Les Républicains","Les Républicains","H","Bouches-du-Rhône","eric-diard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267440"
"M. Fabien Di Filippo","Fabien","Les Républicains","Les Républicains","H","Moselle","fabien-di-filippo","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720386"
"M. Christophe Di Pompeo","Christophe","La République en Marche","En marche !","H","Nord","christophe-di-pompeo","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720438"
"M. Benjamin Dirx","Benjamin","La République en Marche","En marche !","H","Saône-et-Loire","benjamin-dirx","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722382"
"M. Julien Dive","Julien","Les Républicains","Les Républicains","H","Aisne","julien-dive","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA712015"
"Mme Stéphanie Do","Stéphanie","La République en Marche","En marche !","F","Seine-et-Marne","stephanie-do","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721718"
"M. Loïc Dombreval","Loïc","La République en Marche","En marche !","H","Alpes-Maritimes","loic-dombreval","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718894"
"M. Jean-Pierre Door","Jean-Pierre","Les Républicains","Les Républicains","H","Loiret","jean-pierre-door","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267289"
"Mme Jeanine Dubié","Jeanine","Libertés et Territoires","Parti radical de gauche","F","Hautes-Pyrénées","jeanine-dubie","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608292"
"Mme Jacqueline Dubois","Jacqueline","La République en Marche","En marche !","F","Dordogne","jacqueline-dubois","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719162"
"Mme Marianne Dubois","Marianne","Les Républicains","Les Républicains","F","Loiret","marianne-dubois","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA342935"
"Mme Christelle Dubos","Christelle","La République en Marche","En marche !","F","Gironde","christelle-dubos","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719660"
"Mme Coralie Dubost","Coralie","La République en Marche","En marche !","F","Hérault","coralie-dubost","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719684"
"Mme Nicole Dubré-Chirat","Nicole","La République en Marche","En marche !","F","Maine-et-Loire","nicole-dubre-chirat","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720154"
"Mme Virginie Duby-Muller","Virginie","Les Républicains","Les Républicains","F","Haute-Savoie","virginie-duby-muller","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608826"
"Mme Audrey Dufeu","Audrey","La République en Marche","En marche !","F","Loire-Atlantique","audrey-dufeu","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720046"
"M. Jean-Paul Dufrègne","Jean-Paul","Gauche démocrate et républicaine","Parti communiste Français","H","Allier","jean-paul-dufregne","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718720"
"Mme Françoise Dumas","Françoise","La République en Marche","En marche !","F","Gard","francoise-dumas","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606202"
"Mme Frédérique Dumas","Frédérique","Libertés et Territoires","Europe Écologie Les Verts","F","Hauts-de-Seine","frederique-dumas","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721194"
"Mme Laurence Dumont","Laurence","Socialistes et apparentés","Parti socialiste","F","Calvados","laurence-dumont","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1198"
"M. Pierre-Henri Dumont","Pierre-Henri","Les Républicains","Les Républicains","H","Pas-de-Calais","pierre-henri-dumont","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720684"
"M. Philippe Dunoyer","Philippe","UDI et Indépendants","Calédonie Ensemble","H","Nouvelle-Calédonie","philippe-dunoyer","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721094"
"Mme Stella Dupont","Stella","La République en Marche","En marche !","F","Maine-et-Loire","stella-dupont","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA643175"
"M. Nicolas Dupont-Aignan","Nicolas","Non inscrit","Debout la France","H","Essonne","nicolas-dupont-aignan","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1206"
"M. Bruno Duvergé","Bruno","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Pas-de-Calais","bruno-duverge","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720652"
"Mme Lamia El Aaraje","Lamia","Socialistes et apparentés","Parti socialiste","F","Paris","lamia-el-aaraje","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA783468"
"M. M'jid El Guerrab","M'jid","Agir ensemble","Union des démocrates, radicaux et libéraux","H","Français établis hors de France","m-jid-el-guerrab","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720996"
"M. Jean-François Eliaou","Jean-François","La République en Marche","En marche !","H","Hérault","jean-francois-eliaou","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719692"
"Mme Sophie Errante","Sophie","La République en Marche","En marche !","F","Loire-Atlantique","sophie-errante","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607193"
"Mme Nadia Essayan","Nadia","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","F","Cher","nadia-essayan","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719044"
"M. Christophe Euzet","Christophe","Agir ensemble","Mouvement Démocrate","H","Hérault","christophe-euzet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719616"
"M. José Evrard","José","Non inscrit","Debout la France","H","Pas-de-Calais","jose-evrard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720664"
"Mme Catherine Fabre","Catherine","La République en Marche","En marche !","F","Gironde","catherine-fabre","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719570"
"M. Olivier Falorni","Olivier","Libertés et Territoires","Parti radical de gauche","H","Charente-Maritime","olivier-falorni","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605694"
"M. Michel Fanget","Michel","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Puy-de-Dôme","michel-fanget","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1276"
"M. Daniel Fasquelle","Daniel","Les Républicains","Non rattaché","H","Pas-de-Calais","daniel-fasquelle","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA334149"
"Mme Elsa Faucillon","Elsa","Gauche démocrate et républicaine","Parti communiste Français","F","Hauts-de-Seine","elsa-faucillon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721896"
"M. Olivier Faure","Olivier","Socialistes et apparentés","Parti socialiste","H","Seine-et-Marne","olivier-faure","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609332"
"Mme Valéria Faure-Muntian","Valéria","La République en Marche","En marche !","F","Loire","valeria-faure-muntian","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719960"
"M. Jean-Michel Fauvergue","Jean-Michel","La République en Marche","En marche !","H","Seine-et-Marne","jean-michel-fauvergue","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721702"
"M. Yannick Favennec-Bécot","Yannick","UDI et Indépendants","Union des démocrates, radicaux et libéraux","H","Mayenne","yannick-favennec-becot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267042"
"M. Richard Ferrand","Richard","La République en Marche","En marche !","H","Finistère","richard-ferrand","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606171"
"M. Jean-Jacques Ferrara","Jean-Jacques","Les Républicains","Les Républicains","H","Corse-du-Sud","jean-jacques-ferrara","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA643103"
"Mme Caroline Fiat","Caroline","La France insoumise","La France Insoumise","F","Meurthe-et-Moselle","caroline-fiat","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720286"
"M. Jean-Marie Fiévet","Jean-Marie","La République en Marche","En marche !","H","Deux-Sèvres","jean-marie-fievet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722134"
"Mme Agnès Firmin Le Bodo","Agnès","Agir ensemble","Mouvement Démocrate","F","Seine-Maritime","agnes-firmin-le-bodo","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267780"
"Mme Isabelle Florennes","Isabelle","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","F","Hauts-de-Seine","isabelle-florennes","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721742"
"M. Philippe Folliot","Philippe","Union des démocrates, radicaux et libéraux","Non rattaché","H","Tarn","philippe-folliot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267673"
"Mme Pascale Fontenel-Personne","Pascale","Mouvement Démocrate (MoDem) et Démocrates apparentés","En marche !","F","Sarthe","pascale-fontenel-personne","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721384"
"M. Nicolas Forissier","Nicolas","Les Républicains","Les Républicains","H","Indre","nicolas-forissier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1327"
"Mme Paula Forteza","Paula","Non inscrit","Europe Écologie Les Verts","F","Français établis hors de France","paula-forteza","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721142"
"M. Alexandre Freschi","Alexandre","La République en Marche","En marche !","H","Lot-et-Garonne","alexandre-freschi","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720030"
"M. Bruno Fuchs","Bruno","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Haut-Rhin","bruno-fuchs","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722284"
"M. Jean-Luc Fugit","Jean-Luc","La République en Marche","En marche !","H","Rhône","jean-luc-fugit","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722366"
"M. Laurent Furst","Laurent","Les Républicains","Non rattaché","H","Bas-Rhin","laurent-furst","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA266774"
"Mme Albane Gaillot","Albane","Non inscrit","Europe Écologie Les Verts","F","Val-de-Marne","albane-gaillot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721246"
"Mme Camille Galliard-Minier","Camille","La République en Marche","En marche !","F","Isère","camille-galliard-minier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719736"
"M. Claude de Ganay","Claude","Les Républicains","Les Républicains","H","Loiret","claude-de-ganay","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267735"
"M. Laurent Garcia","Laurent","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Meurthe-et-Moselle","laurent-garcia","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720178"
"M. Guillaume Garot","Guillaume","Socialistes et apparentés","Parti socialiste","H","Mayenne","guillaume-garot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA333285"
"M. Thomas Gassilloud","Thomas","Agir ensemble","Mouvement Démocrate","H","Rhône","thomas-gassilloud","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722358"
"Mme Maud Gatel","Maud","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","F","Paris","maud-gatel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721760"
"M. Jean-Jacques Gaultier","Jean-Jacques","Les Républicains","Les Républicains","H","Vosges","jean-jacques-gaultier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267324"
"M. Raphaël Gauvain","Raphaël","La République en Marche","En marche !","H","Saône-et-Loire","raphael-gauvain","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721364"
"Mme Laurence Gayte","Laurence","La République en Marche","En marche !","F","Pyrénées-Orientales","laurence-gayte","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720806"
"M. Luc Geismar","Luc","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Loire-Atlantique","luc-geismar","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720006"
"Mme Anne Genetet","Anne","La République en Marche","En marche !","F","Français établis hors de France","anne-genetet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721024"
"Mme Annie Genevard","Annie","Les Républicains","Les Républicains","F","Doubs","annie-genevard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605991"
"M. Raphaël Gérard","Raphaël","La République en Marche","En marche !","H","Charente-Maritime","raphael-gerard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719108"
"Mme Séverine Gipson","Séverine","La République en Marche","En marche !","F","Eure","severine-gipson","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719326"
"M. Éric Girardin","Éric","La République en Marche","En marche !","H","Marne","eric-girardin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720222"
"M. Joël Giraud","Joël","La République en Marche","Non rattaché","H","Hautes-Alpes","joel-giraud","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267336"
"Mme Olga Givernet","Olga","La République en Marche","En marche !","F","Ain","olga-givernet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718674"
"M. Philippe Gomès","Philippe","UDI et Indépendants","Calédonie Ensemble","H","Nouvelle-Calédonie","philippe-gomes","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610775"
"Mme Valérie Gomez-Bassac","Valérie","La République en Marche","En marche !","F","Var","valerie-gomez-bassac","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721784"
"M. Philippe Gosselin","Philippe","Les Républicains","Les Républicains","H","Manche","philippe-gosselin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA266797"
"M. Guillaume Gouffier-Cha","Guillaume","La République en Marche","En marche !","H","Val-de-Marne","guillaume-gouffier-cha","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721296"
"Mme Perrine Goulet","Perrine","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","F","Nièvre","perrine-goulet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720560"
"M. Fabien Gouttefarde","Fabien","La République en Marche","En marche !","H","Eure","fabien-gouttefarde","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719330"
"Mme Carole Grandjean","Carole","La République en Marche","En marche !","F","Meurthe-et-Moselle","carole-grandjean","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720170"
"Mme Florence Granjus","Florence","La République en Marche","En marche !","F","Yvelines","florence-granjus","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722062"
"M. Romain Grau","Romain","La République en Marche","En marche !","H","Pyrénées-Orientales","romain-grau","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720790"
"M. Jean-Carles Grelier","Jean-Carles","Les Républicains","Les Républicains","H","Sarthe","jean-carles-grelier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267318"
"Mme Émilie Guerel","Émilie","La République en Marche","En marche !","F","Var","emilie-guerel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721792"
"M. Stanislas Guerini","Stanislas","La République en Marche","En marche !","H","Paris","stanislas-guerini","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721498"
"Mme Marie Guévenoux","Marie","La République en Marche","En marche !","F","Essonne","marie-guevenoux","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721880"
"Mme Claire Guion-Firmin","Claire","Les Républicains","Les Républicains","F","Saint-Barthélemy et Saint-Martin","claire-guion-firmin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721126"
"M. Victor Habert-Dassault","Victor","Les Républicains","Les Républicains","H","Oise","victor-habert-dassault","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA783457"
"M. David Habib","David","Socialistes et apparentés","Parti socialiste","H","Pyrénées-Atlantiques","david-habib","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1592"
"M. Meyer Habib","Meyer","UDI et Indépendants","Union des démocrates, radicaux et libéraux","H","Français établis hors de France","meyer-habib","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA695100"
"Mme Véronique Hammerer","Véronique","La République en Marche","En marche !","F","Gironde","veronique-hammerer","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719652"
"M. Brahim Hammouche","Brahim","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Moselle","brahim-hammouche","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720326"
"M. Yannick Haury","Yannick","La République en Marche","En marche !","H","Loire-Atlantique","yannick-haury","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720054"
"M. Yves Hemedinger","Yves","Les Républicains","Les Républicains","H","Haut-Rhin","yves-hemedinger","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA774956"
"Mme Christine Hennion","Christine","La République en Marche","En marche !","F","Hauts-de-Seine","christine-hennion","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722094"
"M. Pierre Henriet","Pierre","La République en Marche","En marche !","H","Vendée","pierre-henriet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722070"
"M. Michel Herbillon","Michel","Les Républicains","Les Républicains","H","Val-de-Marne","michel-herbillon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1630"
"Mme Danièle Hérin","Danièle","La République en Marche","En marche !","F","Aude","daniele-herin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718794"
"M. Antoine Herth","Antoine","Agir ensemble","Mouvement Démocrate","H","Bas-Rhin","antoine-herth","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267355"
"M. Patrick Hetzel","Patrick","Les Républicains","Les Républicains","H","Bas-Rhin","patrick-hetzel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608416"
"M. Alexandre Holroyd","Alexandre","La République en Marche","En marche !","H","Français établis hors de France","alexandre-holroyd","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721150"
"M. Dimitri Houbron","Dimitri","Agir ensemble","En marche !","H","Nord","dimitri-houbron","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720454"
"M. Sacha Houlié","Sacha","La République en Marche","En marche !","H","Vienne","sacha-houlie","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722150"
"Mme Myriane Houplain","Myriane","Non inscrit","Rassemblement National","F","Pas-de-Calais","myriane-houplain","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720610"
"M. Philippe Huppé","Philippe","Agir ensemble","Union des démocrates, radicaux et libéraux","H","Hérault","philippe-huppe","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719700"
"M. Christian Hutin","Christian","Socialistes et apparentés","Parti socialiste","H","Nord","christian-hutin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA333818"
"M. Sébastien Huyghe","Sébastien","Les Républicains","Les Républicains","H","Nord","sebastien-huyghe","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267200"
"Mme Monique Iborra","Monique","La République en Marche","En marche !","F","Haute-Garonne","monique-iborra","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA331835"
"M. Cyrille Isaac-Sibille","Cyrille","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Rhône","cyrille-isaac-sibille","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722374"
"M. Christian Jacob","Christian","Les Républicains","Les Républicains","H","Seine-et-Marne","christian-jacob","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1695"
"M. Jean-Michel Jacques","Jean-Michel","La République en Marche","En marche !","H","Morbihan","jean-michel-jacques","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720354"
"Mme Élodie Jacquier-Laforge","Élodie","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","F","Isère","elodie-jacquier-laforge","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719874"
"Mme Caroline Janvier","Caroline","La République en Marche","En marche !","F","Loiret","caroline-janvier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720074"
"M. Christophe Jerretie","Christophe","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Corrèze","christophe-jerretie","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719060"
"M. François Jolivet","François","La République en Marche","En marche !","H","Indre","francois-jolivet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719778"
"M. Bruno Joncour","Bruno","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Côtes-d'Armor","bruno-joncour","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719210"
"Mme Sandrine Josso","Sandrine","Mouvement Démocrate (MoDem) et Démocrates apparentés","Union des démocrates, radicaux et libéraux","F","Loire-Atlantique","sandrine-josso","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720038"
"Mme Chantal Jourdan","Chantal","Socialistes et apparentés","Parti socialiste","F","Orne","chantal-jourdan","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA643192"
"M. Régis Juanico","Régis","Socialistes et apparentés","Europe Écologie Les Verts","H","Loire","regis-juanico","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA332614"
"M. Hubert Julien-Laferrière","Hubert","Non inscrit","Europe Écologie Les Verts","H","Rhône","hubert-julien-laferriere","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722344"
"M. Sébastien Jumel","Sébastien","Gauche démocrate et républicaine","Parti communiste Français","H","Seine-Maritime","sebastien-jumel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722202"
"M. Mansour Kamardine","Mansour","Les Républicains","Les Républicains","H","Mayotte","mansour-kamardine","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267901"
"Mme Catherine Kamowski","Catherine","La République en Marche","En marche !","F","Isère","catherine-kamowski","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719994"
"Mme Marietta Karamanli","Marietta","Socialistes et apparentés","Parti socialiste","F","Sarthe","marietta-karamanli","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA335054"
"M. Guillaume Kasbarian","Guillaume","La République en Marche","En marche !","H","Eure-et-Loir","guillaume-kasbarian","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719372"
"Mme Manuéla Kéclard-Mondésir","Manuéla","Gauche démocrate et républicaine","Parti communiste Français","F","Martinique","manuela-keclard-mondesir","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721012"
"Mme Stéphanie Kerbarh","Stéphanie","Libertés et Territoires","Union des démocrates, radicaux et libéraux","F","Seine-Maritime","stephanie-kerbarh","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721514"
"M. Yannick Kerlogot","Yannick","La République en Marche","En marche !","H","Côtes-d'Armor","yannick-kerlogot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719230"
"M. Loïc Kervran","Loïc","Agir ensemble","En marche !","H","Cher","loic-kervran","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719052"
"Mme Fadila Khattabi","Fadila","La République en Marche","En marche !","F","Côte-d'Or","fadila-khattabi","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719186"
"Mme Anissa Khedher","Anissa","La République en Marche","En marche !","F","Rhône","anissa-khedher","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722300"
"M. Rodrigue Kokouendo","Rodrigue","La République en Marche","En marche !","H","Seine-et-Marne","rodrigue-kokouendo","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721644"
"M. Jacques Krabal","Jacques","La République en Marche","En marche !","H","Aisne","jacques-krabal","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605084"
"Mme Sonia Krimi","Sonia","La République en Marche","En marche !","F","Manche","sonia-krimi","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720202"
"Mme Aina Kuric","Aina","Agir ensemble","Mouvement Démocrate","F","Marne","aina-kuric","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720214"
"Mme Brigitte Kuster","Brigitte","Les Républicains","Les Républicains","F","Paris","brigitte-kuster","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721506"
"M. Daniel Labaronne","Daniel","La République en Marche","En marche !","H","Indre-et-Loire","daniel-labaronne","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719798"
"M. Grégory Labille","Grégory","UDI et Indépendants","Union des démocrates, radicaux et libéraux","H","Somme","gregory-labille","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA643004"
"M. Bastien Lachaud","Bastien","La France insoumise","La France Insoumise","H","Seine-Saint-Denis","bastien-lachaud","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720846"
"Mme Valérie Lacroute","Valérie","Les Républicains","Non rattaché","F","Seine-et-Marne","valerie-lacroute","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609245"
"M. Jean-Christophe Lagarde","Jean-Christophe","UDI et Indépendants","Union des démocrates, radicaux et libéraux","H","Seine-Saint-Denis","jean-christophe-lagarde","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA268019"
"M. Jean-Luc Lagleize","Jean-Luc","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Haute-Garonne","jean-luc-lagleize","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719504"
"M. Fabien Lainé","Fabien","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Landes","fabien-laine","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719918"
"Mme Amélia Lakrafi","Amélia","La République en Marche","En marche !","F","Français établis hors de France","amelia-lakrafi","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721004"
"M. Jérôme Lambert","Jérôme","Socialistes et apparentés","Parti socialiste","H","Charente","jerome-lambert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1809"
