"nom","prénom","groupe","rattachement_parti","sexe","département","id_nosdeputes","url_institution"
"Descamps-Crosnier","Françoise","SRC","Parti socialiste","F","Yvelines","francoise-descamps-crosnier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609435"
"Dessus","Sophie","SRC","Parti socialiste","F","Corrèze","sophie-dessus","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605758"
"Destans","Jean-Louis","SRC","Parti socialiste","H","Eure","jean-louis-destans","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606040"
"Destot","Michel","SRC","Parti socialiste","H","Isère","michel-destot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1116"
"Devedjian","Patrick","UMP","Union pour un Mouvement Populaire","H","Hauts-de-Seine","patrick-devedjian","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1124"
"Dhuicq","Nicolas","UMP","Union pour un Mouvement Populaire","H","Aube","nicolas-dhuicq","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267178"
"Dion","Sophie","UMP","Union pour un Mouvement Populaire","F","Haute-Savoie","sophie-dion","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608851"
"Dolez","Marc","GDR","Parti communiste Français","H","Nord","marc-dolez","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1141"
"Dombre Coste","Fanny","SRC","Parti socialiste","F","Hérault","fanny-dombre-coste","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606573"
"Door","Jean-Pierre","UMP","Union pour un Mouvement Populaire","H","Loiret","jean-pierre-door","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267289"
"Dord","Dominique","UMP","Union pour un Mouvement Populaire","H","Savoie","dominique-dord","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1152"
"Dosière","René","SRC","Parti socialiste","H","Aisne","rene-dosiere","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1155"
"Doucet","Sandrine","SRC","Parti socialiste","F","Gironde","sandrine-doucet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606412"
"Doucet","Philippe","SRC","Parti socialiste","H","Val-d'Oise","philippe-doucet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610539"
"Douillet","David","UMP","Union pour un Mouvement Populaire","H","Yvelines","david-douillet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA422119"
"Dubié","Jeanine","RRDP","Parti radical de gauche","F","Hautes-Pyrénées","jeanine-dubie","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608292"
"Dubois","Marianne","UMP","Union pour un Mouvement Populaire","F","Loiret","marianne-dubois","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA342935"
"Dubois","Françoise","SRC","Parti socialiste","F","Sarthe","francoise-dubois","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608718"
"Duby-Muller","Virginie","UMP","Union pour un Mouvement Populaire","F","Haute-Savoie","virginie-duby-muller","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608826"
"Dufau","Jean-Pierre","SRC","Parti socialiste","H","Landes","jean-pierre-dufau","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1182"
"Duflot","Cécile","Écolo","Europe Écologie Les Verts","F","Paris","cecile-duflot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA588872"
"Dufour-Tonini","Anne-Lise","SRC","Parti socialiste","F","Nord","anne-lise-dufour-tonini","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607919"
"Dumas","William","SRC","Parti socialiste","H","Gard","william-dumas","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1193"
"Dumas","Françoise","SRC","Parti socialiste","F","Gard","francoise-dumas","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606202"
"Dumont","Jean-Louis","SRC","Parti socialiste","H","Meuse","jean-louis-dumont","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1199"
"Dumont","Laurence","SRC","Parti socialiste","F","Calvados","laurence-dumont","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1198"
"Dupont-Aignan","Nicolas","NI","Debout la République","H","Essonne","nicolas-dupont-aignan","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1206"
"Dupré","Jean-Paul","SRC","Parti socialiste","H","Aude","jean-paul-dupre","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1208"
"Durand","Yves","SRC","Parti socialiste","H","Nord","yves-durand","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1214"
"Duron","Philippe","SRC","Parti socialiste","H","Calvados","philippe-duron","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1226"
"Dussopt","Olivier","SRC","Parti socialiste","H","Ardèche","olivier-dussopt","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA330357"
"Emmanuelli","Henri","SRC","Parti socialiste","H","Landes","henri-emmanuelli","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1252"
"Erhel","Corinne","SRC","Parti socialiste","F","Côtes-d'Armor","corinne-erhel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA331282"
"Errante","Sophie","SRC","Parti socialiste","F","Loire-Atlantique","sophie-errante","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607193"
"Estrosi","Christian","UMP","Union pour un Mouvement Populaire","H","Alpes-Maritimes","christian-estrosi","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1263"
"Fabre","Marie-Hélène","SRC","Parti socialiste","F","Aude","marie-helene-fabre","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605349"
"Falorni","Olivier","RRDP","Parti radical de gauche","H","Charente-Maritime","olivier-falorni","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605694"
"Fasquelle","Daniel","UMP","Union pour un Mouvement Populaire","H","Pas-de-Calais","daniel-fasquelle","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA334149"
"Faure","Martine","SRC","Parti socialiste","F","Gironde","martine-faure","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA332015"
"Fauré","Alain","SRC","Parti socialiste","H","Ariège","alain-faure","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA340432"
"Faure","Olivier","SRC","Parti socialiste","H","Seine-et-Marne","olivier-faure","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609332"
"Favennec","Yannick","UDI","Union des radicaux, centristes, indépendants et démocrates","H","Mayenne","yannick-favennec","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267042"
"Fenech","Georges","UMP","Union pour un Mouvement Populaire","H","Rhône","georges-fenech","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267591"
"Féron","Hervé","SRC","Parti socialiste","H","Meurthe-et-Moselle","herve-feron","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA333335"
"Ferrand","Richard","SRC","Parti socialiste","H","Finistère","richard-ferrand","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606171"
"Filippetti","Aurélie","SRC","Parti socialiste","F","Moselle","aurelie-filippetti","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA333611"
"Fillon","François","UMP","Union pour un Mouvement Populaire","H","Paris","francois-fillon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1310"
"Folliot","Philippe","UDI","Union des radicaux, centristes, indépendants et démocrates","H","Tarn","philippe-folliot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267673"
"Fort","Marie-Louise","UMP","Union pour un Mouvement Populaire","F","Yonne","marie-louise-fort","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA336576"
"Foulon","Yves","UMP","Union pour un Mouvement Populaire","H","Gironde","yves-foulon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606478"
"Fourage","Hugues","SRC","Parti socialiste","H","Vendée","hugues-fourage","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609775"
"Fournel","Jean-Marc","SRC","Parti socialiste","H","Meurthe-et-Moselle","jean-marc-fournel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA343408"
"Fourneyron","Valérie","SRC","Parti socialiste","F","Seine-Maritime","valerie-fourneyron","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA335543"
"Fournier-Armand","Michèle","SRC","Parti socialiste","F","Vaucluse","michele-fournier-armand","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609691"
"Françaix","Michel","SRC","Parti socialiste","H","Oise","michel-francaix","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1353"
"Francina","Marc","UMP","Union pour un Mouvement Populaire","H","Haute-Savoie","marc-francina","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267532"
"Franqueville","Christian","SRC","Parti socialiste","H","Vosges","christian-franqueville","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1362"
"Fraysse","Jacqueline","GDR","Forces de Gauche","F","Hauts-de-Seine","jacqueline-fraysse","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1364"
"Fromantin","Jean-Christophe","UDI","Association PSLE - Nouveau Centre","H","Hauts-de-Seine","jean-christophe-fromantin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610125"
"Fromion","Yves","UMP","Union pour un Mouvement Populaire","H","Cher","yves-fromion","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1379"
"Fruteau","Jean-Claude","SRC","Parti socialiste","H","Réunion","jean-claude-fruteau","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA337568"
"Furst","Laurent","UMP","Union pour un Mouvement Populaire","H","Bas-Rhin","laurent-furst","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA266774"
"Gagnaire","Jean-Louis","SRC","Parti socialiste","H","Loire","jean-louis-gagnaire","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA332636"
"Gaillard","Geneviève","SRC","Parti socialiste","F","Deux-Sèvres","genevieve-gaillard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2374"
"Galut","Yann","SRC","Parti socialiste","H","Cher","yann-galut","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1401"
"de Ganay","Claude","UMP","Union pour un Mouvement Populaire","H","Loiret","claude-de-ganay","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267735"
"Gandolfi-Scheit","Sauveur","UMP","Union pour un Mouvement Populaire","H","Haute-Corse","sauveur-gandolfi-scheit","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA331146"
"Garot","Guillaume","SRC","Parti socialiste","H","Mayenne","guillaume-garot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA333285"
"Gaymard","Hervé","UMP","Union pour un Mouvement Populaire","H","Savoie","herve-gaymard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1445"
"Genevard","Annie","UMP","Union pour un Mouvement Populaire","F","Doubs","annie-genevard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605991"
"Geoffroy","Guy","UMP","Union pour un Mouvement Populaire","H","Seine-et-Marne","guy-geoffroy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267813"
"Geoffroy","Hélène","SRC","Parti socialiste","F","Rhône","helene-geoffroy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608574"
"Gérard","Bernard","UMP","Union pour un Mouvement Populaire","H","Nord","bernard-gerard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1459"
"Germain","Jean-Marc","SRC","Parti socialiste","H","Hauts-de-Seine","jean-marc-germain","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610203"
"Gest","Alain","UMP","Union pour un Mouvement Populaire","H","Somme","alain-gest","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1466"
"Giacobbi","Paul","RRDP","Non rattaché","H","Haute-Corse","paul-giacobbi","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267407"
"Gibbes","Daniel","app.UMP","Union pour un Mouvement Populaire","H","Saint-Barthélemy et Saint-Martin","daniel-gibbes","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610830"
"Gilard","Franck","UMP","Union pour un Mouvement Populaire","H","Eure","franck-gilard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267148"
"Gille","Jean-Patrick","SRC","Parti socialiste","H","Indre-et-Loire","jean-patrick-gille","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA332305"
"Ginesta","Georges","UMP","Union pour un Mouvement Populaire","H","Var","georges-ginesta","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1477"
"Ginesy","Charles-Ange","UMP","Union pour un Mouvement Populaire","H","Alpes-Maritimes","charles-ange-ginesy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267680"
"Giran","Jean-Pierre","UMP","Union pour un Mouvement Populaire","H","Var","jean-pierre-giran","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1483"
"Giraud","Joël","RRDP","Parti radical de gauche","H","Hautes-Alpes","joel-giraud","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267336"
"Glavany","Jean","SRC","Parti socialiste","H","Hautes-Pyrénées","jean-glavany","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1496"
"Goasdoué","Yves","app.SRC","Parti socialiste","H","Orne","yves-goasdoue","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608038"
"Goasguen","Claude","UMP","Union pour un Mouvement Populaire","H","Paris","claude-goasguen","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1498"
"Goldberg","Daniel","SRC","Parti socialiste","H","Seine-Saint-Denis","daniel-goldberg","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA336971"
"Gomes","Philippe","UDI","Calédonie Ensemble","H","Nouvelle-Calédonie","philippe-gomes","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610775"
"Gorges","Jean-Pierre","UMP","Union pour un Mouvement Populaire","H","Eure-et-Loir","jean-pierre-gorges","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267151"
"Gosselin","Philippe","UMP","Union pour un Mouvement Populaire","H","Manche","philippe-gosselin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA266797"
"Gosselin-Fleury","Geneviève","SRC","Parti socialiste","F","Manche","genevieve-gosselin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA642836"
"Got","Pascale","SRC","Parti socialiste","F","Gironde","pascale-got","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA331973"
"Goua","Marc","SRC","Parti socialiste","H","Maine-et-Loire","marc-goua","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA333043"
"Goujon","Philippe","UMP","Union pour un Mouvement Populaire","H","Paris","philippe-goujon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1521"
"Gourjade","Linda","SRC","Parti socialiste","F","Tarn","linda-gourjade","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609578"
"Grandguillaume","Laurent","SRC","Parti socialiste","H","Côte-d'Or","laurent-grandguillaume","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605804"
"Greff","Claude","UMP","Union pour un Mouvement Populaire","F","Indre-et-Loire","claude-greff","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267459"
"Grelier","Estelle","SRC","Parti socialiste","F","Seine-Maritime","estelle-grelier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609218"
"Grellier","Jean","SRC","Parti socialiste","H","Deux-Sèvres","jean-grellier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA336015"
"Grommerch","Anne","UMP","Union pour un Mouvement Populaire","F","Moselle","anne-grommerch","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA343623"
"Grosskost","Arlette","UMP","Union pour un Mouvement Populaire","F","Haut-Rhin","arlette-grosskost","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267227"
"Grouard","Serge","UMP","Union pour un Mouvement Populaire","H","Loiret","serge-grouard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA268051"
"Guaino","Henri","UMP","Union pour un Mouvement Populaire","H","Yvelines","henri-guaino","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609365"
"Guégot","Françoise","UMP","Union pour un Mouvement Populaire","F","Seine-Maritime","francoise-guegot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA335567"
"Gueugneau","Edith","app.SRC","Parti socialiste","F","Saône-et-Loire","edith-gueugneau","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608684"
"Guibal","Jean-Claude","UMP","Union pour un Mouvement Populaire","H","Alpes-Maritimes","jean-claude-guibal","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1574"
"Guigou","Élisabeth","SRC","Parti socialiste","F","Seine-Saint-Denis","elisabeth-guigou","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1579"
"Guillet","Jean-Jacques","UMP","Union pour un Mouvement Populaire","H","Hauts-de-Seine","jean-jacques-guillet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1585"
"Guilloteau","Christophe","UMP","Union pour un Mouvement Populaire","H","Rhône","christophe-guilloteau","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267499"
"Guittet","Chantal","SRC","Parti socialiste","F","Finistère","chantal-guittet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606161"
"Habib","David","SRC","Parti socialiste","H","Pyrénées-Atlantiques","david-habib","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1592"
"Habib","Meyer","UDI","Union des radicaux, centristes, indépendants et démocrates","H","Français établis hors de France","meyer-habib","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA695100"
"Hammadi","Razzy","SRC","Parti socialiste","H","Seine-Saint-Denis","razzy-hammadi","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610291"
"Hamon","Benoît","SRC","Parti socialiste","H","Yvelines","benoit-hamon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA590032"
"Hanotin","Mathieu","SRC","Parti socialiste","H","Seine-Saint-Denis","mathieu-hanotin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610245"
"Heinrich","Michel","UMP","Union pour un Mouvement Populaire","H","Vosges","michel-heinrich","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267246"
"Herbillon","Michel","UMP","Union pour un Mouvement Populaire","H","Val-de-Marne","michel-herbillon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1630"
"Herth","Antoine","UMP","Union pour un Mouvement Populaire","H","Bas-Rhin","antoine-herth","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267355"
"Hetzel","Patrick","UMP","Union pour un Mouvement Populaire","H","Bas-Rhin","patrick-hetzel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608416"
"Hillmeyer","Francis","UDI","Association PSLE - Nouveau Centre","H","Haut-Rhin","francis-hillmeyer","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA216574"
"Hobert","Gilda","RRDP","Parti radical de gauche","F","Rhône","gilda-hobert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA642910"
"Houillon","Philippe","UMP","Union pour un Mouvement Populaire","H","Val-d'Oise","philippe-houillon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1661"
"Huet","Guénhaël","UMP","Union pour un Mouvement Populaire","H","Manche","guenhael-huet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA333134"
"Huillier","Joëlle","SRC","Parti socialiste","F","Isère","joelle-huillier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606924"
"Hurel","Sandrine","SRC","Parti socialiste","F","Seine-Maritime","sandrine-hurel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA304016"
"Hutin","Christian","app.SRC","Parti socialiste","H","Nord","christian-hutin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA333818"
"Huyghe","Sébastien","UMP","Union pour un Mouvement Populaire","H","Nord","sebastien-huyghe","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267200"
"Iborra","Monique","SRC","Parti socialiste","F","Haute-Garonne","monique-iborra","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA331835"
"Imbert","Françoise","SRC","Parti socialiste","F","Haute-Garonne","francoise-imbert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1689"
"Issindou","Michel","SRC","Parti socialiste","H","Isère","michel-issindou","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA332384"
"Jacob","Christian","UMP","Union pour un Mouvement Populaire","H","Seine-et-Marne","christian-jacob","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1695"
"Jacquat","Denis","UMP","Union pour un Mouvement Populaire","H","Moselle","denis-jacquat","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1699"
"Jalton","Éric","SRC","Parti communiste guadeloupéen","H","Guadeloupe","eric-jalton","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA268039"
"Janquin","Serge","SRC","Parti socialiste","H","Pas-de-Calais","serge-janquin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1710"
"Jégo","Yves","UDI","Union des radicaux, centristes, indépendants et démocrates","H","Seine-et-Marne","yves-jego","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267801"
"Jibrayel","Henri","SRC","Parti socialiste","H","Bouches-du-Rhône","henri-jibrayel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA330613"
"Juanico","Régis","SRC","Parti socialiste","H","Loire","regis-juanico","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA332614"
"Jung","Armand","SRC","Parti socialiste","H","Bas-Rhin","armand-jung","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1748"
"Kalinowski","Laurent","SRC","Parti socialiste","H","Moselle","laurent-kalinowski","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607691"
"Karamanli","Marietta","SRC","Parti socialiste","F","Sarthe","marietta-karamanli","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA335054"
"Kemel","Philippe","SRC","Parti socialiste","H","Pas-de-Calais","philippe-kemel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA344242"
"Kert","Christian","UMP","Union pour un Mouvement Populaire","H","Bouches-du-Rhône","christian-kert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1761"
"Khirouni","Chaynesse","SRC","Parti socialiste","F","Meurthe-et-Moselle","chaynesse-khirouni","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607509"
"Kosciusko-Morizet","Nathalie","UMP","Union pour un Mouvement Populaire","F","Essonne","nathalie-kosciusko-morizet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267628"
"Kossowski","Jacques","UMP","Union pour un Mouvement Populaire","H","Hauts-de-Seine","jacques-kossowski","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1770"
"Krabal","Jacques","RRDP","Parti radical de gauche","H","Aisne","jacques-krabal","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605084"
"de La Raudière","Laure","UMP","Union pour un Mouvement Populaire","F","Eure-et-Loir","laure-de-la-raudiere","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA331567"
"de La Verpillière","Charles","UMP","Union pour un Mouvement Populaire","H","Ain","charles-de-la-verpilliere","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1012"
"Labaune","Patrick","UMP","Union pour un Mouvement Populaire","H","Drôme","patrick-labaune","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1778"
"Laclais","Bernadette","SRC","Parti socialiste","F","Savoie","bernadette-laclais","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608785"
"Lacroute","Valérie","UMP","Union pour un Mouvement Populaire","F","Seine-et-Marne","valerie-lacroute","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609245"
"Lacuey","Conchita","SRC","Parti socialiste","F","Gironde","conchita-lacuey","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1789"
"Laffineur","Marc","UMP","Union pour un Mouvement Populaire","H","Maine-et-Loire","marc-laffineur","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1790"
"Lagarde","Sonia","UDI","Calédonie Ensemble","F","Nouvelle-Calédonie","sonia-lagarde","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610770"
"Lagarde","Jean-Christophe","UDI","Union des radicaux, centristes, indépendants et démocrates","H","Seine-Saint-Denis","jean-christophe-lagarde","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA268019"
"Lambert","Jérôme","RRDP","Parti socialiste","H","Charente","jerome-lambert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1809"
"Lambert","François-Michel","Écolo","Europe Écologie Les Verts","H","Bouches-du-Rhône","francois-michel-lambert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605518"
"Lamblin","Jacques","UMP","Union pour un Mouvement Populaire","H","Meurthe-et-Moselle","jacques-lamblin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267551"
"Lamour","Jean-François","UMP","Union pour un Mouvement Populaire","H","Paris","jean-francois-lamour","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA230329"
"Lamy","François","SRC","Parti socialiste","H","Essonne","francois-lamy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1816"
"Lang","Anne-Christine","SRC","Parti socialiste","F","Paris","anne-christine-lang","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA643205"
"Langlade","Colette","SRC","Parti socialiste","F","Dordogne","colette-langlade","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA341339"
"Larrivé","Guillaume","UMP","Union pour un Mouvement Populaire","H","Yonne","guillaume-larrive","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267785"
"Lassalle","Jean","NI","Le Centre pour la France","H","Pyrénées-Atlantiques","jean-lassalle","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1838"
"Launay","Jean","SRC","Parti socialiste","H","Lot","jean-launay","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1844"
"Laurent","Jean-Luc","app.SRC","Parti socialiste","H","Val-de-Marne","jean-luc-laurent","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610481"
"Lazaro","Thierry","UMP","Union pour un Mouvement Populaire","H","Nord","thierry-lazaro","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1857"
"Le Borgn'","Pierre-Yves","SRC","Parti socialiste","H","Français établis hors de France","pierre-yves-le-borgn","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610936"
"Le Bouillonnec","Jean-Yves","SRC","Parti socialiste","H","Val-de-Marne","jean-yves-le-bouillonnec","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267835"
"Le Bris","Gilbert","SRC","Parti socialiste","H","Finistère","gilbert-le-bris","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1866"
"Le Callennec","Isabelle","UMP","Union pour un Mouvement Populaire","F","Ille-et-Vilaine","isabelle-le-callennec","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606693"
"Le Dain","Anne-Yvonne","SRC","Parti socialiste","F","Hérault","anne-yvonne-le-dain","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606555"
"Le Déaut","Jean-Yves","SRC","Parti socialiste","H","Meurthe-et-Moselle","jean-yves-le-deaut","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1871"
