"nom","prénom","groupe","rattachement_parti","sexe","département","id_nosdeputes","url_institution"
"TERLIER","Jean","LREM","En Marche !","H","Tarn","jean-terlier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721584"
"BROTHERSON","Moeta","GDR","Tavini Huiraatira No Te Ao Maohi - Front de Libération de Polynésie","H","Polynésie Française","moetai-brotherson","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721118"
"SANQUER","Nicole","LC","Tapura Huiraatira","F","Polynésie Française","nicole-sanquer","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721110"
"SAGE","Maina","LC","Tapura Huiraatira","F","Polynésie Française","maina-sage","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA702052"
"TAMARELLE-VERHAEGHE","Marie","LREM","Mouvement Démocrate","F","Eure","marie-tamarelle-verhaeghe","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719350"
"DIRX","Benjamin","LREM","En Marche !","H","Saône-et-Loire","benjamin-dirx","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722382"
"REBEYROTTE","Rémy","LREM","En Marche !","H","Saône-et-Loire","remy-rebeyrotte","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722398"
"CORNELOUP","Josiane","LR","Les Républicains","F","Saône-et-Loire","josiane-corneloup","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722390"
"GAUVAIN","Raphaël","LREM","En Marche !","H","Saône-et-Loire","raphael-gauvain","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721364"
"UNTERMAIER","Cécile","NG","Parti Socialiste","F","Saône-et-Loire","cecile-untermaier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608695"
"DUNOYER","Philippe","LC","Caledonie Ensemble","H","Nouvelle-Calédonie","philippe-dunoyer","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721094"
"NADOT","Sébastien","LREM","En Marche !","H","Haute-Garonne","sebastien-nadot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719464"
"BILDE","Bruno","NI","Front National","H","Pas-de-Calais","bruno-bilde","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720822"
"PAJOT","Ludovic","NI","Front National","H","Pas-de-Calais","ludovic-pajot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720606"
"LE PEN","Marine","NI","Front National","F","Pas-de-Calais","marine-le-pen","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720614"
"RACON-BOUZON","Cathy","LREM","En Marche !","F","Bouches-du-Rhône","cathy-racon-bouzon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718944"
"MÉLENCHON","Jean-Luc","LFI","La France Insoumise","H","Bouches-du-Rhône","jean-luc-melenchon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2150"
"AHAMADA","Saïd","LREM","En Marche !","H","Bouches-du-Rhône","said-ahamada","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718954"
"TEISSIER","Guy","LR","Les Républicains","H","Bouches-du-Rhône","guy-teissier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2796"
"BOYER","Valérie","LR","Les Républicains","F","Bouches-du-Rhône","valerie-boyer","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA330684"
"TANGUY","Liliane","LREM","En Marche !","F","Finistère","liliana-tanguy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719550"
"LOUIS","Alexandra","LREM","En Marche !","F","Bouches-du-Rhône","alexandra-louis","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718918"
"PITOLLAT","Claire","LREM","En Marche !","F","Bouches-du-Rhône","claire-pitollat","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718910"
"BALANANT","Erwan","MODEM","En Marche !","H","Finistère","erwan-balanant","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719558"
"DEFLESSELLES","Bernard","LR","Les Républicains","H","Bouches-du-Rhône","bernard-deflesselles","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1029"
"ZULESI","Jean-Marc","LREM","En Marche !","H","Bouches-du-Rhône","jean-marc-zulesi","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718962"
"MEUNIER","Frédérique","LR","Les Républicains","F","Corrèze","frederique-meunier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719272"
"JERRETIE","Christophe","LREM","En Marche !","H","Corrèze","christophe-jerretie","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719060"
"KARAMANLI","Marietta","NG","Parti Socialiste","F","Sarthe","marietta-karamanli","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA335054"
"ORPHELIN","Matthieu","LREM","En Marche !","H","Maine-et-Loire","matthieu-orphelin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720278"
"DUPONT","Stella","LREM","En Marche !","F","Maine-et-Loire","stella-dupont","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA643175"
"TAUGOURDEAU","Jean-Charles","LR","Les Républicains","H","Maine-et-Loire","jean-charles-taugourdeau","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2792"
"SAINT-PAUL","Laëtitia","LREM","En Marche !","F","Maine-et-Loire","laetitia-saint-paul","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720138"
"MASSEGLIA","Denis","LREM","En Marche !","H","Maine-et-Loire","denis-masseglia","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720146"
"DUBRE-CHIRAT","Nicole","LREM","En Marche !","F","Maine-et-Loire","nicole-dubre-chirat","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720154"
"BOLO","Philippe","MODEM","Mouvement Démocrate","H","Maine-et-Loire","philippe-bolo","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720162"
"BIÉMOURET","Gisèle","NG","Parti Socialiste","F","Gers","gisele-biemouret","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA508"
"TESTE","Stéphane","LREM","En Marche !","H","Seine-Saint-Denis","stephane-teste","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720854"
"RAMADIER","Alain","LR","Les Républicains","H","Seine-Saint-Denis","alain-ramadier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721286"
"DJEBBARI-BONNET","Jean-Baptiste","LREM","En Marche !","H","Haute-Vienne","jean-baptiste-djebbari","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722236"
"MAGNE","Marie-Ange","LREM","En Marche !","F","Haute-Vienne","marie-ange-magne","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722244"
"BEAUDOUIN-HUBIERE","Sophie","LREM","En Marche !","F","Haute-Vienne","sophie-beaudouin-hubiere","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722170"
"BAZIN-MALGRAS","Valérie","LR","Les Républicains","F","Aube","valerie-bazin-malgras","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718884"
"MENUEL","Gérard","LR","Les Républicains","H","Aube","gerard-menuel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2155"
"GOMES","Philippe","LC","Caledonie Ensemble","H","Nouvelle-Calédonie","philippe-gomes","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610775"
"BESSON-MOREAU","Grégory","LREM","En Marche !","H","Aube","gregory-besson-moreau","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718876"
"VIGIER","Jean-Pierre","LR","Les Républicains","H","Haute-Loire","jean-pierre-vigier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607090"
"VALENTIN","Isabelle","LR","Les Républicains","F","Haute-Loire","isabelle-valentin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA643134"
"BRULEBOIS","Danielle","LREM","En Marche !","F","Jura","danielle-brulebois","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719890"
"SERMIER","Jean-Marie","LR","Les Républicains","H","Jura","jean-marie-sermier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267204"
"DALLOZ","Marie-Christine","LR","Les Républicains","F","Jura","marie-christine-dalloz","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA332523"
"METTE","Sophie","MODEM","Mouvement Démocrate","F","Gironde","sophie-mette","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719640"
"PANONACLE","Sophie","LREM","En Marche !","F","Gironde","sophie-panonacle","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719632"
"COUILLARD","Bérangère","LREM","En Marche !","F","Gironde","berangere-couillard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719624"
"POULLIAT","Eric","LREM","En Marche !","H","Gironde","eric-poulliat","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719600"
"SIMIAN","Benoit","LREM","En Marche !","H","Gironde","benoit-simian","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719592"
"DAVID","Alain","NG","Parti Socialiste","H","Gironde","alain-david","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1008"
"PRUD'HOMME","Loïc","LFI","La France Insoumise","H","Gironde","loic-prud-homme","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719578"
"FABRE","Catherine","LREM","En Marche !","F","Gironde","catherine-fabre","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719570"
"DAVID","Dominique","LREM","En Marche !","F","Gironde","dominique-david","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719710"
"MINOT","Maxime","LR","Les Républicains","H","Oise","maxime-minot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720630"
"BUREAU-BONNARD","Carole","LREM","En Marche !","F","Oise","carole-bureau-bonnard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720622"
"VATIN","Pierre","LR","Les Républicains","H","Oise","pierre-vatin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720586"
"WOERTH","Eric","LR","Les Républicains","H","Oise","eric-woerth","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2960"
"BOIS","Pascal","LREM","En Marche !","H","Oise","pascal-bois","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720576"
"THILL","Agnès","LREM","En Marche !","F","Oise","agnes-thill","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720568"
"DASSAULT","Olivier","LR","Les Républicains","H","Oise","olivier-dassault","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA998"
"PERROT","Patrice","LREM","En Marche !","H","Nièvre","patrice-perrot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720414"
"GOULET","Perrine","LREM","En Marche !","F","Nièvre","perrine-goulet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720560"
"MIRALLÈS","Patricia","LREM","En Marche !","F","Hérault","patricia-miralles","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719668"
"RESSIGUIER","Muriel","LFI","La France Insoumise","F","Hérault","muriel-ressiguier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719676"
"DUBOST","Coralie","LREM","En Marche !","F","Hérault","coralie-dubost","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719684"
"ELIAOU","Jean-François","LREM","En Marche !","H","Hérault","jean-francois-eliaou","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719692"
"HUPPÉ","Philippe","LREM","En Marche !","H","Hérault","philippe-huppe","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719700"
"MÉNARD","Emmanuelle","NI","Front National","F","Hérault","emmanuelle-menard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719608"
"EUZET","Christophe","LREM","En Marche !","H","Hérault","christophe-euzet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719616"
"DÉMOULIN","Nicolas","LREM","En Marche !","H","Hérault","nicolas-demoulin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719830"
"VIGNAL","Patrick","LREM","En Marche !","H","Hérault","patrick-vignal","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606639"
"POLETTI","Bérengère","LR","Les Républicains","F","Ardennes","berengere-poletti","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267260"
"WARSMANN","Jean-Luc","LC","Les Républicains","H","Ardennes","jean-luc-warsmann","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2952"
"CORDIER","Pierre","LR","Les Républicains","H","Ardennes","pierre-cordier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718850"
"FORTEZA","Paula","LREM","En Marche !","F","Français établis hors de France","paula-forteza","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721142"
"HOLROYD","Alexandre","LREM","En Marche !","H","Français établis hors de France","alexandre-holroyd","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721150"
"LESCURE","Roland","LREM","En Marche !","H","Français établis hors de France","roland-lescure","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721134"
"SON-FORGET","Joachim","LREM","En Marche !","H","Français établis hors de France","joachim-son-forget","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721174"
"CAZARIAN","Danièle","LREM","En Marche !","F","Rhône","daniele-cazarian","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721352"
"ANGLADE","Pieyre-Alexandre","LREM","En Marche !","H","Français établis hors de France","pieyre-alexandre-anglade","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721158"
"CAZEBONNE","Samantha","LREM","En Marche !","F","Français établis hors de France","samantha-cazebonne","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721166"
"HABIB","Meyer","LC","Union Des Démocrates, Radicaux Et Libéraux","H","Français établis hors de France","meyer-habib","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA695100"
"ISAAC-SIBILLE","Cyrille","MODEM","Mouvement Démocrate","H","Rhône","cyrille-isaac-sibille","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722374"
"REISS","Frédéric","LR","Les Républicains","H","Bas-Rhin","frederic-reiss","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA266776"
"THIEBAUT","Vincent","LREM","En Marche !","H","Bas-Rhin","vincent-thiebaut","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722336"
"BATHO","Delphine","NG","Parti Socialiste","F","Deux-Sèvres","delphine-batho","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA335999"
"SAINT-MARTIN","Laurent","LREM","En Marche !","H","Val-de-Marne","laurent-saint-martin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720878"
"MICHELS","Thierry","LREM","En Marche !","H","Bas-Rhin","thierry-michels","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720738"
"WASERMAN","Sylvain","MODEM","Mouvement Démocrate","H","Bas-Rhin","sylvain-waserman","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720746"
"STUDER","Bruno","LREM","En Marche !","H","Bas-Rhin","bruno-studer","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720754"
"WONNER","Martine","LREM","En Marche !","F","Bas-Rhin","martine-wonner","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722268"
"CARIOU","Emilie","LREM","En Marche !","F","Meuse","emilie-cariou","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720298"
"FURST","Laurent","LR","Les Républicains","H","Bas-Rhin","laurent-furst","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA266774"
"HETZEL","Patrick","LR","Les Républicains","H","Bas-Rhin","patrick-hetzel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608416"
"BAICHÈRE","Didier","LREM","En Marche !","H","Yvelines","didier-baichere","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721776"
"BARROT","Jean-Noël","MODEM","Mouvement Démocrate","H","Yvelines","jean-noel-barrot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721836"
"PIRON","Béatrice","LREM","En Marche !","F","Yvelines","beatrice-piron","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721844"
"LEBEC","Marie","LREM","En Marche !","F","Yvelines","marie-lebec","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721852"
"BRAUN-PIVET","Yaël","LREM","En Marche !","F","Yvelines","yael-braun-pivet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721908"
"POUZYREFF","Natalia","LREM","En Marche !","F","Yvelines","natalia-pouzyreff","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721916"
"DE VAUCOULEURS","Michèle","MODEM","Mouvement Démocrate","F","Yvelines","michele-de-vaucouleurs","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721924"
"TROMPILLE","Stéphane","LREM","En Marche !","H","Ain","stephane-trompille","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718682"
"ABAD","Damien","LR","Les Républicains","H","Ain","damien-abad","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605036"
"BRETON","Xavier","LR","Les Républicains","H","Ain","xavier-breton","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA330008"
"DE LA VERPILLIÈRE","Charles","LR","Les Républicains","H","Ain","charles-de-la-verpilliere","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1012"
"GIVERNET","Olga","LREM","En Marche !","F","Ain","olga-givernet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718674"
"ABBA","Bérangère","LREM","En Marche !","F","Haute-Marne","berangere-abba","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720242"
"CORNUT-GENTILLE","François","LR","Les Républicains","H","Haute-Marne","francois-cornut-gentille","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA923"
"CARVOUNAS","Luc","NG","Parti Socialiste","H","Val-de-Marne","luc-carvounas","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA429893"
"DUMAS","Frédérique","LREM","En Marche !","F","Hauts-de-Seine","frederique-dumas","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721194"
"BOURLANGES","Jean-Louis","MODEM","Mouvement Démocrate","H","Hauts-de-Seine","jean-louis-bourlanges","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721608"
"ROSSI","Laurianne","LREM","En Marche !","F","Hauts-de-Seine","laurianne-rossi","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721600"
"ATTAL","Gabriel","LREM","En Marche !","H","Hauts-de-Seine","gabriel-attal","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722190"
"ANDRÉ","François","LREM","Parti Socialiste","H","Ille-et-Vilaine","francois-andre","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606675"
"LETCHIMY","Serge","NG","Parti Progressiste Martiniquais (PPM)","H","Martinique","serge-letchimy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA337483"
"MAILLART-MÉHAIGNERIE","Laurence","LREM","Mouvement Démocrate","F","Ille-et-Vilaine","laurence-maillart-mehaignerie","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719718"
"TACHE","Aurelien","LREM","En Marche !","H","Val-d'Oise","aurelien-tache","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720952"
"GUÉVENOUX","Marie","LREM","En Marche !","F","Essonne","marie-guevenoux","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721880"
"DUPONT-AIGNAN","Nicolas","NI","Debout La France","H","Essonne","nicolas-dupont-aignan","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1206"
"REDA","Robin","LR","Les Républicains","H","Essonne","robin-reda","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721678"
"DE MONTCHALIN","Amélie","LREM","En Marche !","F","Essonne","amelie-de-montchalin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721670"
"VILLANI","Cédric","LREM","En Marche !","H","Essonne","cedric-villani","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722260"
"RIXAIN","Marie-Pierre","LREM","En Marche !","F","Essonne","marie-pierre-rixain","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722252"
"ROMEIRO DIAS","Laëtitia","LREM","En Marche !","F","Essonne","laetitia-romeiro-dias","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722022"
"MARLIN","Franck","LR","Les Républicains","H","Essonne","franck-marlin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2086"
"BONNELL","Bruno","LREM","En Marche !","H","Rhône","bruno-bonnell","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721344"
"KHEDHER","Anissa","LREM","En Marche !","F","Rhône","anissa-khedher","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722300"
"BRUGNERA","Anne","LREM","En Marche !","F","Rhône","anne-brugnera","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721328"
"BROCARD","Blandine","LREM","En Marche !","F","Rhône","blandine-brocard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721336"
"JULIEN-LAFERRIERE","Hubert","LREM","En Marche !","H","Rhône","hubert-julien-laferriere","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722344"
"TOURAINE","Jean-Louis","LREM","En Marche !","H","Rhône","jean-louis-touraine","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA334768"
"RUDIGOZ","Thomas","LREM","Mouvement Démocrate","H","Rhône","thomas-rudigoz","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722292"
"NILOR","Jean-Philippe","GDR","Mouvement Indépendantiste Martiniquais","H","Martinique","jean-philippe-nilor","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610654"
"VERCHÈRE","Patrice","LR","Les Républicains","H","Rhône","patrice-verchere","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA334843"
"PERRUT","Bernard","LR","Les Républicains","H","Rhône","bernard-perrut","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2377"
"BAGARRY","Delphine","LREM","En Marche !","F","Alpes-de-Haute-Provence","delphine-bagarry","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718744"
"CASTANER","Christophe","LREM","En Marche !","H","Alpes-de-Haute-Provence","christophe-castaner","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605131"
"GIRARDIN","Annick","LREM","Cap Sur L'Avenir","F","Saint-Pierre-et-Miquelon","annick-girardin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA337633"
"LE FUR","Marc","LR","Les Républicains","H","Côtes-d'Armor","marc-le-fur","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1874"
"SERVA","Olivier","LREM","En Marche !","H","Guadeloupe","olivier-serva","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720960"
"QUESTEL","Bruno","LREM","En Marche !","H","Eure","bruno-questel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA643127"
"FRESCHI","Alexandre","LREM","En Marche !","H","Lot-et-Garonne","alexandre-freschi","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720030"
"LE MAIRE","Bruno","LREM","En Marche !","H","Eure","bruno-le-maire","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA331481"
"GOUTTEFARDE","Fabien","LREM","En Marche !","H","Eure","fabien-gouttefarde","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719330"
"DAMAISIN","Olivier","LREM","En Marche !","H","Lot-et-Garonne","olivier-damaisin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720268"
"DEMILLY","Stéphane","LC","Union Des Démocrates, Radicaux Et Libéraux","H","Somme","stephane-demilly","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267241"
"LECLABART","Jean-Claude","LREM","En Marche !","H","Somme","jean-claude-leclabart","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722228"
"RUFFIN","François","LFI","Parti Communiste Francais","H","Somme","francois-ruffin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722142"
"MAQUET","Emmanuel","LR","Les Républicains","H","Somme","emmanuel-maquet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA346054"
"POMPILI","Barbara","LREM","En Marche !","F","Somme","barbara-pompili","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609520"
"HAURY","Yannick","LREM","Mouvement Démocrate","H","Loire-Atlantique","yannick-haury","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720054"
"DUFEU SCHUBERT","Audrey","LREM","En Marche !","F","Loire-Atlantique","audrey-dufeu-schubert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720046"
"EL HAÏRY","Sarah","MODEM","Mouvement Démocrate","F","Loire-Atlantique","sarah-el-hairy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720002"
"AMADOU","Aude","LREM","En Marche !","F","Loire-Atlantique","aude-amadou","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720124"
"JOSSO","Sandrine","LREM","En Marche !","F","Loire-Atlantique","sandrine-josso","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720038"
"DANIEL","Yves","LREM","En Marche !","H","Loire-Atlantique","yves-daniel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607155"
"DE RUGY","François","LREM","En Marche !","H","Loire-Atlantique","francois-de-rugy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA332747"
"BRUNET","Anne-France","LREM","En Marche !","F","Loire-Atlantique","anne-france-brunet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720116"
"OPPELT","Valérie","LREM","En Marche !","F","Loire-Atlantique","valerie-oppelt","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720108"
"GRIVEAUX","Benjamin","LREM","En Marche !","H","Paris","benjamin-griveaux","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721560"
"KUSTER","Brigitte","LR","Les Républicains","F","Paris","brigitte-kuster","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721506"
"RUPIN","Pacôme","LREM","En Marche !","H","Paris","pacome-rupin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721616"
"PERSON","Pierre","LREM","En Marche !","H","Paris","pierre-person","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721568"
"MAILLARD","Sylvain","LREM","En Marche !","H","Paris","sylvain-maillard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA717379"
"GUERINI","Stanislas","LREM","En Marche !","H","Paris","stanislas-guerini","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721498"
"LE GENDRE","Gilles","LREM","En Marche !","H","Paris","gilles-le-gendre","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721466"
"LOUWAGIE","Véronique","LR","Les Républicains","F","Orne","veronique-louwagie","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608016"
"TAN","Buon","LREM","En Marche !","H","Paris","buon-tan","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721690"
"AVIA","Laetitia","LREM","En Marche !","F","Paris","laetitia-avia","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721624"
"PUEYO","Joaquim","NG","Parti Socialiste","H","Orne","joaquim-pueyo","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608011"
"GOMEZ-BASSAC","Valérie","LREM","En Marche !","F","Var","valerie-gomez-bassac","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721784"
"GUEREL","Emilie","LREM","En Marche !","F","Var","emilie-guerel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721792"
