"nom","prénom","groupe","rattachement_parti","sexe","département","id_nosdeputes","url_institution"
"Lefait","Michel","SRC","Parti socialiste","H","Pas-de-Calais","michel-lefait","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1911.asp"
"Lefebvre","Dominique","SRC","Parti socialiste","H","Val-d'Oise","dominique-lefebvre","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610594.asp"
"Lefebvre","Frédéric","UMP","Union pour un Mouvement Populaire","H","Français établis hors de France","frederic-lefebvre","http://www.assemblee-nationale.fr/14/tribun/fiches_id/346886.asp"
"Le Fur","Marc","UMP","Union pour un Mouvement Populaire","H","Côtes-d'Armor","marc-le-fur","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1874.asp"
"Le Guen","Jean-Marie","SRC","Parti socialiste","H","Paris","jean-marie-le-guen","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1880.asp"
"Le Houerou","Annie","SRC","Parti socialiste","F","Côtes-d'Armor","annie-le-houerou","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605888.asp"
"Lellouche","Pierre","UMP","Union pour un Mouvement Populaire","H","Paris","pierre-lellouche","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1931.asp"
"Le Loch","Annick","SRC","Parti socialiste","F","Finistère","annick-le-loch","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331658.asp"
"Lemaire","Axelle","SRC","Parti socialiste","F","Français établis hors de France","axelle-lemaire","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610873.asp"
"Le Maire","Bruno","UMP","Union pour un Mouvement Populaire","H","Eure","bruno-le-maire","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331481.asp"
"Lemasle","Patrick","SRC","Parti socialiste","H","Haute-Garonne","patrick-lemasle","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1936.asp"
"Le Méner","Dominique","UMP","Union pour un Mouvement Populaire","H","Sarthe","dominique-le-mener","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267317.asp"
"Lemorton","Catherine","SRC","Parti socialiste","F","Haute-Garonne","catherine-lemorton","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331753.asp"
"Léonard","Christophe","SRC","Parti socialiste","H","Ardennes","christophe-leonard","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605278.asp"
"Leonetti","Jean","UMP","Union pour un Mouvement Populaire","H","Alpes-Maritimes","jean-leonetti","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1946.asp"
"Lepetit","Annick","SRC","Parti socialiste","F","Paris","annick-lepetit","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267965.asp"
"Lequiller","Pierre","UMP","Union pour un Mouvement Populaire","H","Yvelines","pierre-lequiller","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1954.asp"
"Le Ray","Philippe","UMP","Union pour un Mouvement Populaire","H","Morbihan","philippe-le-ray","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607603.asp"
"Le Roch","Jean-Pierre","SRC","Parti socialiste","H","Morbihan","jean-pierre-le-roch","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607606.asp"
"Le Roux","Bruno","SRC","Parti socialiste","H","Seine-Saint-Denis","bruno-le-roux","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1886.asp"
"Leroy","Arnaud","SRC","Parti socialiste","H","Français établis hors de France","arnaud-leroy","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610905.asp"
"Leroy","Maurice","UDI","Debout la République","H","Loir-et-Cher","maurice-leroy","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1960.asp"
"Lesage","Michel","SRC","Parti socialiste","H","Côtes-d'Armor","michel-lesage","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1963.asp"
"Lesterlin","Bernard","SRC","Parti socialiste","H","Allier","bernard-lesterlin","http://www.assemblee-nationale.fr/14/tribun/fiches_id/330130.asp"
"Letchimy","Serge","SRC","Parti progressiste Martiniquais","H","Martinique","serge-letchimy","http://www.assemblee-nationale.fr/14/tribun/fiches_id/337483.asp"
"Lett","Céleste","UMP","Union pour un Mouvement Populaire","H","Moselle","celeste-lett","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267057.asp"
"Levy","Geneviève","UMP","Union pour un Mouvement Populaire","F","Var","genevieve-levy","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267378.asp"
"Liebgott","Michel","SRC","Parti socialiste","H","Moselle","michel-liebgott","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1977.asp"
"Lignières-Cassou","Martine","SRC","Parti socialiste","F","Pyrénées-Atlantiques","martine-lignieres-cassou","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1979.asp"
"Linkenheld","Audrey","SRC","Parti socialiste","F","Nord","audrey-linkenheld","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607761.asp"
"Loncle","François","SRC","Parti socialiste","H","Eure","francois-loncle","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1991.asp"
"Louis-Carabin","Gabrielle","SRC","Démocratie et République","F","Guadeloupe","gabrielle-louis-carabin","http://www.assemblee-nationale.fr/14/tribun/fiches_id/268042.asp"
"Lousteau","Lucette","SRC","Parti socialiste","F","Lot-et-Garonne","lucette-lousteau","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607283.asp"
"Louwagie","Véronique","UMP","Union pour un Mouvement Populaire","F","Orne","veronique-louwagie","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608016.asp"
"Luca","Lionnel","UMP","Union pour un Mouvement Populaire","H","Alpes-Maritimes","lionnel-luca","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2011.asp"
"Lurton","Gilles","UMP","Union pour un Mouvement Populaire","H","Ille-et-Vilaine","gilles-lurton","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606712.asp"
"Maggi","Jean-Pierre","SRC","Parti socialiste","H","Bouches-du-Rhône","jean-pierre-maggi","http://www.assemblee-nationale.fr/14/tribun/fiches_id/642684.asp"
"Malle","Jean-Philippe","SRC","Parti socialiste","H","Yvelines","jean-philippe-malle","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609465.asp"
"Mamère","Noël","ECOLO","Europe Écologie Les Verts","H","Gironde","noel-mamere","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2045.asp"
"Mancel","Jean-François","UMP","Union pour un Mouvement Populaire","H","Oise","jean-francois-mancel","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2048.asp"
"Mandon","Thierry","SRC","Parti socialiste","H","Essonne","thierry-mandon","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2051.asp"
"Maquet","Jacqueline","SRC","Parti socialiste","F","Pas-de-Calais","jacqueline-maquet","http://www.assemblee-nationale.fr/14/tribun/fiches_id/334116.asp"
"Marc","Alain","UMP","Union pour un Mouvement Populaire","H","Aveyron","alain-marc","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267512.asp"
"Marcangeli","Laurent","UMP","Union pour un Mouvement Populaire","H","Corse-du-Sud","laurent-marcangeli","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605782.asp"
"Marcel","Marie-Lou","SRC","Parti socialiste","F","Aveyron","marie-lou-marcel","http://www.assemblee-nationale.fr/14/tribun/fiches_id/330546.asp"
"Maréchal-Le Pen","Marion","NI","Front national","","Vaucluse","marion-marechal-le-pen","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609709.asp"
"Mariani","Thierry","UMP","Union pour un Mouvement Populaire","H","Français établis hors de France","thierry-mariani","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2073.asp"
"Marie-Jeanne","Alfred","GDR","Mouvement Indépendantiste Martiniquais","H","Martinique","alfred-marie-jeanne","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2075.asp"
"Mariton","Hervé","UMP","Union pour un Mouvement Populaire","H","Drôme","herve-mariton","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2083.asp"
"Marleix","Alain","UMP","Union pour un Mouvement Populaire","H","Cantal","alain-marleix","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2084.asp"
"Marleix","Olivier","UMP","Union pour un Mouvement Populaire","H","Eure-et-Loir","olivier-marleix","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606098.asp"
"Marlin","Franck","UMP","Union pour un Mouvement Populaire","H","Essonne","franck-marlin","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2086.asp"
"Marsac","Jean-René","SRC","Parti socialiste","H","Ille-et-Vilaine","jean-rene-marsac","http://www.assemblee-nationale.fr/14/tribun/fiches_id/332206.asp"
"Marsaud","Alain","UMP","Union pour un Mouvement Populaire","H","Français établis hors de France","alain-marsaud","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2089.asp"
"Martin","Philippe Armand","UMP","Union pour un Mouvement Populaire","H","Marne","philippe-armand-martin","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2098.asp"
"Martinel","Martine","SRC","Parti socialiste","F","Haute-Garonne","martine-martinel","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331807.asp"
"Martin-Lalande","Patrice","UMP","Union pour un Mouvement Populaire","H","Loir-et-Cher","patrice-martin-lalande","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2099.asp"
"Marty","Alain","UMP","Union pour un Mouvement Populaire","H","Moselle","alain-marty","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267556.asp"
"Massat","Frédérique","SRC","Parti socialiste","F","Ariège","frederique-massat","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267091.asp"
"Massonneau","Véronique","ECOLO","Europe Écologie Les Verts","F","Vienne","veronique-massonneau","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609816.asp"
"Mathis","Jean-Claude","UMP","Union pour un Mouvement Populaire","H","Aube","jean-claude-mathis","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2124.asp"
"Mazetier","Sandrine","SRC","Parti socialiste","F","Paris","sandrine-mazetier","http://www.assemblee-nationale.fr/14/tribun/fiches_id/335319.asp"
"de Mazières","François","UMP","Union pour un Mouvement Populaire","H","Yvelines","francois-de-mazieres","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609345.asp"
"Ménard","Michel","SRC","Parti socialiste","H","Loire-Atlantique","michel-menard","http://www.assemblee-nationale.fr/14/tribun/fiches_id/332796.asp"
"Mennucci","Patrick","SRC","Parti socialiste","H","Bouches-du-Rhône","patrick-mennucci","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605426.asp"
"Meslot","Damien","UMP","Union pour un Mouvement Populaire","H","Territoire-de-Belfort","damien-meslot","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267327.asp"
"Mesquida","Kléber","SRC","Parti socialiste","H","Hérault","kleber-mesquida","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267479.asp"
"Meunier","Philippe","UMP","Union pour un Mouvement Populaire","H","Rhône","philippe-meunier","http://www.assemblee-nationale.fr/14/tribun/fiches_id/334906.asp"
"Mignon","Jean-Claude","UMP","Union pour un Mouvement Populaire","H","Seine-et-Marne","jean-claude-mignon","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2191.asp"
"Moignard","Jacques","RRDP","Parti radical de gauche","H","Tarn-et-Garonne","jacques-moignard","http://www.assemblee-nationale.fr/14/tribun/fiches_id/346170.asp"
"Molac","Paul","ECOLO","Europe Écologie Les Verts","H","Morbihan","paul-molac","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607619.asp"
"Montaugé","Franck","SRC","Parti socialiste","H","Gers","franck-montauge","http://www.assemblee-nationale.fr/14/tribun/fiches_id/643211.asp"
"Morange","Pierre","UMP","Union pour un Mouvement Populaire","H","Yvelines","pierre-morange","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2229.asp"
"Moreau","Yannick","UMP","Union pour un Mouvement Populaire","H","Vendée","yannick-moreau","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609764.asp"
"Morel-A-L'Huissier","Pierre","UMP","Union pour un Mouvement Populaire","H","Lozère","pierre-morel-a-l-huissier","http://www.assemblee-nationale.fr/14/tribun/fiches_id/266788.asp"
"Morin","Hervé","UDI","Association PSLE Nouveau Centre","H","Eure","herve-morin","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2236.asp"
"Moudenc","Jean-Luc","UMP","Union pour un Mouvement Populaire","H","Haute-Garonne","jean-luc-moudenc","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606299.asp"
"Moyne-Bressand","Alain","UMP","Union pour un Mouvement Populaire","H","Isère","alain-moyne-bressand","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2250.asp"
"Muet","Pierre-Alain","SRC","Parti socialiste","H","Rhône","pierre-alain-muet","http://www.assemblee-nationale.fr/14/tribun/fiches_id/334755.asp"
"Myard","Jacques","UMP","Union pour un Mouvement Populaire","H","Yvelines","jacques-myard","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2257.asp"
"Nachury","Dominique","UMP","Union pour un Mouvement Populaire","F","Rhône","dominique-nachury","http://www.assemblee-nationale.fr/14/tribun/fiches_id/344776.asp"
"Nauche","Philippe","SRC","Parti socialiste","H","Corrèze","philippe-nauche","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2265.asp"
"Neuville","Ségolène","SRC","Parti socialiste","F","Pyrénées-Orientales","segolene-neuville","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608328.asp"
"Nicolin","Yves","UMP","Union pour un Mouvement Populaire","H","Loire","yves-nicolin","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2277.asp"
"Nieson","Nathalie","SRC","Parti socialiste","F","Drôme","nathalie-nieson","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606030.asp"
"Nilor","Jean-Philippe","GDR","Mouvement Indépendantiste Martiniquais","H","Martinique","jean-philippe-nilor","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610654.asp"
"Nogues","Philippe","SRC","Parti socialiste","H","Morbihan","philippe-nogues","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607632.asp"
"Olivier","Maud","SRC","Parti socialiste","F","Essonne","maud-olivier","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609983.asp"
"Ollier","Patrick","UMP","Union pour un Mouvement Populaire","H","Hauts-de-Seine","patrick-ollier","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2295.asp"
"Orliac","Dominique","RRDP","Parti radical de gauche","F","Lot","dominique-orliac","http://www.assemblee-nationale.fr/14/tribun/fiches_id/332950.asp"
"Orphé","Monique","SRC","Parti socialiste","F","Réunion","monique-orphe","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610729.asp"
"Pajon","Michel","SRC","Parti socialiste","H","Seine-Saint-Denis","michel-pajon","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2317.asp"
"Pancher","Bertrand","UDI","Union des radicaux, centristes, indépendants et démocrates","H","Meuse","bertrand-pancher","http://www.assemblee-nationale.fr/14/tribun/fiches_id/333421.asp"
"Pane","Luce","SRC","Parti socialiste","F","Seine-Maritime","luce-pane","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267534.asp"
"Paul","Christian","SRC","Parti socialiste","H","Nièvre","christian-paul","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2338.asp"
"Pauvros","Rémi","SRC","Parti socialiste","H","Nord","remi-pauvros","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607769.asp"
"Pécresse","Valérie","UMP","Union pour un Mouvement Populaire","F","Yvelines","valerie-pecresse","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267605.asp"
"Peiro","Germinal","SRC","Parti socialiste","H","Dordogne","germinal-peiro","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2343.asp"
"Pelissard","Jacques","UMP","Union pour un Mouvement Populaire","H","Jura","jacques-pelissard","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2345.asp"
"Pellois","Hervé","SRC","Non rattaché","H","Morbihan","herve-pellois","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607595.asp"
"Perez","Jean-Claude","SRC","Parti socialiste","H","Aude","jean-claude-perez","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2365.asp"
"Perrut","Bernard","UMP","Union pour un Mouvement Populaire","H","Rhône","bernard-perrut","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2377.asp"
"Philippe","Edouard","UMP","Union pour un Mouvement Populaire","H","Seine-Maritime","edouard-philippe","http://www.assemblee-nationale.fr/14/tribun/fiches_id/345619.asp"
"Pichot","Sylvie","SRC","Parti socialiste","F","Mayenne","sylvie-pichot","http://www.assemblee-nationale.fr/14/tribun/fiches_id/642844.asp"
"Pietrasanta","Sébastien","SRC","Parti socialiste","H","Hauts-de-Seine","sebastien-pietrasanta","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610075.asp"
"Pinville","Martine","SRC","Parti socialiste","F","Charente","martine-pinville","http://www.assemblee-nationale.fr/14/tribun/fiches_id/330981.asp"
"Pires Beaune","Christine","SRC","Parti socialiste","F","Puy-de-Dôme","christine-pires-beaune","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608172.asp"
"Piron","Michel","UDI","Union des radicaux, centristes, indépendants et démocrates","H","Maine-et-Loire","michel-piron","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267469.asp"
"Plisson","Philippe","SRC","Parti socialiste","H","Gironde","philippe-plisson","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2430.asp"
"Pochon","Elisabeth","SRC","Parti socialiste","F","Seine-Saint-Denis","elisabeth-pochon","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610313.asp"
"Poisson","Jean-Frédéric","UMP","Union pour un Mouvement Populaire","H","Yvelines","jean-frederic-poisson","http://www.assemblee-nationale.fr/14/tribun/fiches_id/345937.asp"
"Poletti","Bérengère","UMP","Union pour un Mouvement Populaire","F","Ardennes","berengere-poletti","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267260.asp"
"Polutélé","Napole","SRC","Parti socialiste","H","Wallis-et-Futuna","napole-polutele","http://www.assemblee-nationale.fr/14/tribun/fiches_id/693008.asp"
"Pompili","Barbara","ECOLO","Europe Écologie Les Verts","F","Somme","barbara-pompili","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609520.asp"
"Poniatowski","Axel","UMP","Union pour un Mouvement Populaire","H","Val-d'Oise","axel-poniatowski","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267886.asp"
"Pons","Josette","UMP","Union pour un Mouvement Populaire","F","Var","josette-pons","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267598.asp"
"Popelin","Pascal","SRC","Parti socialiste","H","Seine-Saint-Denis","pascal-popelin","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610354.asp"
"Potier","Dominique","SRC","Parti socialiste","H","Meurthe-et-Moselle","dominique-potier","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607553.asp"
"Poumirol","Émilienne","SRC","Parti socialiste","F","Haute-Garonne","emilienne-poumirol","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606375.asp"
"Pouzol","Michel","SRC","Parti socialiste","H","Essonne","michel-pouzol","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609963.asp"
"Prat","Patrice","SRC","Parti socialiste","H","Gard","patrice-prat","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606225.asp"
"Priou","Christophe","UMP","Union pour un Mouvement Populaire","H","Loire-Atlantique","christophe-priou","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267728.asp"
"Pueyo","Joaquim","SRC","Parti socialiste","H","Orne","joaquim-pueyo","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608011.asp"
"Pupponi","François","SRC","Parti socialiste","H","Val-d'Oise","francois-pupponi","http://www.assemblee-nationale.fr/14/tribun/fiches_id/405480.asp"
"Quentin","Didier","UMP","Union pour un Mouvement Populaire","H","Charente-Maritime","didier-quentin","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2492.asp"
"Quéré","Catherine","SRC","Parti socialiste","F","Charente-Maritime","catherine-quere","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331014.asp"
"Rabault","Valérie","SRC","Parti socialiste","F","Tarn-et-Garonne","valerie-rabault","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609590.asp"
"Rabin","Monique","SRC","Parti socialiste","F","Loire-Atlantique","monique-rabin","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607187.asp"
"Raimbourg","Dominique","SRC","Parti socialiste","H","Loire-Atlantique","dominique-raimbourg","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2503.asp"
"Récalde","Marie","SRC","Parti socialiste","F","Gironde","marie-recalde","http://www.assemblee-nationale.fr/14/tribun/fiches_id/341981.asp"
"Reiss","Frédéric","UMP","Union pour un Mouvement Populaire","H","Bas-Rhin","frederic-reiss","http://www.assemblee-nationale.fr/14/tribun/fiches_id/266776.asp"
"Reitzer","Jean-Luc","UMP","Union pour un Mouvement Populaire","H","Haut-Rhin","jean-luc-reitzer","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2529.asp"
"Reynaud","Marie-Line","SRC","Parti socialiste","F","Charente","marie-line-reynaud","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2549.asp"
"Reynes","Bernard","UMP","Union pour un Mouvement Populaire","H","Bouches-du-Rhône","bernard-reynes","http://www.assemblee-nationale.fr/14/tribun/fiches_id/330788.asp"
"Reynier","Franck","UDI","Union des radicaux, centristes, indépendants et démocrates","H","Drôme","franck-reynier","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331442.asp"
"Richard","Arnaud","UDI","Union des radicaux, centristes, indépendants et démocrates","H","Yvelines","arnaud-richard","http://www.assemblee-nationale.fr/14/tribun/fiches_id/345897.asp"
"Riester","Franck","UMP","Union pour un Mouvement Populaire","H","Seine-et-Marne","franck-riester","http://www.assemblee-nationale.fr/14/tribun/fiches_id/335758.asp"
"Rihan-Cypel","Eduardo","SRC","Parti socialiste","H","Seine-et-Marne","eduardo-rihan-cypel","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609292.asp"
"Robert","Thierry","RRDP","La politique autrement (Union de la majorité municipale)","H","Réunion","thierry-robert","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610733.asp"
"Robiliard","Denys","SRC","Parti socialiste","H","Loir-et-Cher","denys-robiliard","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606991.asp"
"Robinet","Arnaud","UMP","Union pour un Mouvement Populaire","H","Marne","arnaud-robinet","http://www.assemblee-nationale.fr/14/tribun/fiches_id/417099.asp"
"de Rocca Serra","Camille","UMP","Union pour un Mouvement Populaire","H","Corse-du-Sud","camille-de-rocca-serra","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267689.asp"
"Rochebloine","François","UDI","Union des radicaux, centristes, indépendants et démocrates","H","Loire","francois-rochebloine","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2597.asp"
"Rodet","Alain","SRC","Parti socialiste","H","Haute-Vienne","alain-rodet","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2600.asp"
"Rogemont","Marcel","SRC","Parti socialiste","H","Ille-et-Vilaine","marcel-rogemont","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2603.asp"
"Rohfritsch","Sophie","UMP","Union pour un Mouvement Populaire","F","Bas-Rhin","sophie-rohfritsch","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608380.asp"
"Roig","Frédéric","SRC","Parti socialiste","H","Hérault","frederic-roig","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606586.asp"
"Romagnan","Barbara","SRC","Parti socialiste","F","Doubs","barbara-romagnan","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605952.asp"
"Roman","Bernard","SRC","Parti socialiste","H","Nord","bernard-roman","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2611.asp"
"Rouillard","Gwendal","SRC","Parti socialiste","H","Morbihan","gwendal-rouillard","http://www.assemblee-nationale.fr/14/tribun/fiches_id/343493.asp"
"Roumegas","Jean-Louis","ECOLO","Europe Écologie Les Verts","H","Hérault","jean-louis-roumegas","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606545.asp"
"Rouquet","René","SRC","Parti socialiste","H","Val-de-Marne","rene-rouquet","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2631.asp"
"Rousset","Alain","SRC","Parti socialiste","H","Gironde","alain-rousset","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331990.asp"
"de Rugy","François","ECOLO","Europe Écologie Les Verts","H","Loire-Atlantique","francois-de-rugy","http://www.assemblee-nationale.fr/14/tribun/fiches_id/332747.asp"
"Saddier","Martial","UMP","Union pour un Mouvement Populaire","H","Haute-Savoie","martial-saddier","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267527.asp"
"Said","Boinali","SRC","Parti socialiste","H","Mayotte","boinali-said","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610752.asp"
"Saint-André","Stéphane","RRDP","Parti radical de gauche","H","Pas-de-Calais","stephane-saint-andre","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608120.asp"
"Salen","Paul","UMP","Union pour un Mouvement Populaire","H","Loire","paul-salen","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2664.asp"
"Salles","Rudy","UDI","Association PSLE Nouveau Centre","H","Alpes-Maritimes","rudy-salles","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2667.asp"
"Sansu","Nicolas","GDR","Parti communiste Français","H","Cher","nicolas-sansu","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605745.asp"
"Santais","Béatrice","SRC","Parti socialiste","F","Savoie","beatrice-santais","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608778.asp"
"Santini","André","UDI","Union des radicaux, centristes, indépendants et démocrates","H","Hauts-de-Seine","andre-santini","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2675.asp"
"Sas","Eva","ECOLO","Europe Écologie Les Verts","F","Essonne","eva-sas","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610002.asp"
"Saugues","Odile","SRC","Parti socialiste","F","Puy-de-Dôme","odile-saugues","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2685.asp"
"Sauvadet","François","UDI","Union des radicaux, centristes, indépendants et démocrates","H","Côte-d'Or","francois-sauvadet","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2690.asp"
"Sauvan","Gilbert","SRC","Parti socialiste","H","Alpes-de-Haute-Provence","gilbert-sauvan","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2693.asp"
"Savary","Gilles","SRC","Parti socialiste","H","Gironde","gilles-savary","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606495.asp"
"Scellier","François","UMP","Union pour un Mouvement Populaire","H","Val-d'Oise","francois-scellier","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2700.asp"
"Schmid","Claudine","UMP","Union pour un Mouvement Populaire","F","Français établis hors de France","claudine-schmid","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610924.asp"
"Schneider","André","UMP","Union pour un Mouvement Populaire","H","Bas-Rhin","andre-schneider","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2707.asp"
"Schwartzenberg","Roger-Gérard","RRDP","Parti radical de gauche","H","Val-de-Marne","roger-gerard-schwartzenberg","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2713.asp"
"Sebaoun","Gérard","SRC","Parti socialiste","H","Val-d'Oise","gerard-sebaoun","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610529.asp"
"Sermier","Jean-Marie","UMP","Union pour un Mouvement Populaire","H","Jura","jean-marie-sermier","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267204.asp"
"Serville","Gabriel","GDR","Démocratie et République","H","Guyane","gabriel-serville","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610667.asp"
